sep=,
X,Y,Z
41.3096,-8.2094,69.3746
41.8243,-8.44944,69.581
42.0312,-8.59831,69.7487
42.0123,-8.63588,69.7782
42.0084,-8.54513,69.7032
41.7584,-8.45,69.7502
41.8436,-8.43607,69.6472
41.7752,-8.43291,69.7089
41.776,-8.48721,69.8122
41.7715,-8.62184,69.8897
41.6909,-8.57537,69.8856
41.9572,-8.48721,69.971
42.0186,-8.60688,70.128
41.8655,-8.64112,70.1417
41.7036,-8.5736,70.1988
41.8133,-8.60457,70.1713
41.6127,-8.55673,70.4719
41.6948,-8.81704,70.7074
41.9844,-8.67481,71.0858
41.8973,-8.66268,71.1484
41.9072,-8.58128,71.1102
41.6769,-8.71811,71.1246
41.8012,-8.79137,71.2701
41.9705,-8.89621,71.5058
41.8023,-8.88471,71.8209
41.8105,-9.16887,71.7972
41.714,-9.29026,71.7809
41.472,-9.22704,71.9036
41.3159,-9.08385,72.0926
41.5772,-9.3798,71.475
41.4638,-9.27405,71.5985
41.2758,-9.23387,71.8466
41.2335,-9.35828,72.351
41.1319,-9.39356,72.4796
41.1043,-9.42107,72.6174
40.9589,-9.35855,72.6714
41.0488,-9.55183,72.7077
41.0908,-9.92146,72.7518
40.9445,-10.064,72.8857
40.9736,-10.3038,72.9062
40.8417,-10.4581,72.8248
40.7143,-10.3764,72.6006
40.5823,-10.2539,72.3381
40.5947,-10.2203,72.2235
40.5912,-10.3149,72.2686
40.6846,-10.3491,72.1601
40.6843,-10.46,72.1608
40.5457,-10.6438,72.0264
40.5595,-10.6402,72.0558
40.6515,-10.7181,71.9442
40.6522,-10.7675,72.0915
40.6285,-10.6909,72.0325
40.7395,-10.5121,71.904
40.656,-10.4428,71.8848
40.545,-10.5005,71.8946
40.4859,-10.4769,71.8161
40.4627,-10.5849,71.9999
40.4287,-10.6081,72.029
40.3705,-10.6235,71.9216
40.3487,-10.7243,71.8303
40.3267,-10.586,71.5688
40.3431,-10.6608,71.6557
40.4579,-10.5659,71.5393
40.335,-10.4519,71.5321
40.3248,-10.4337,71.4664
40.4966,-10.5793,71.4548
40.4422,-10.6378,71.6094
40.6652,-10.4748,71.688
40.6471,-10.475,71.608
40.4436,-10.5338,71.5721
40.5218,-10.7843,71.5106
40.5989,-10.8737,71.702
40.6272,-11.103,71.7478
40.5608,-11.1327,71.6129
40.7387,-11.1024,71.8623
40.7376,-11.1312,71.9537
40.7875,-11.26,71.8914
40.7738,-11.3378,71.9607
40.8137,-11.3406,71.9464
40.6319,-11.2376,71.8896
40.7078,-11.2699,71.8264
40.8215,-11.258,71.9579
40.8123,-11.3268,72.0052
40.8115,-11.2506,71.8175
40.7419,-11.3037,71.7664
40.8415,-11.3337,71.7255
40.9602,-11.2673,71.6256
40.7935,-11.2937,71.6013
40.7246,-11.3101,71.3891
40.6697,-11.1694,71.1374
40.5355,-10.885,71.0737
40.576,-10.7463,70.888
40.5568,-10.7459,70.7881
40.5988,-10.662,70.6121
40.5411,-10.5775,70.6742
40.539,-10.6147,70.4772
40.4425,-10.5809,70.4404
40.5074,-10.4706,70.3851
40.6681,-10.4123,70.371
40.7561,-10.1006,70.2198
40.6868,-10.0085,70.0807
40.7832,-9.88683,69.9807
40.7684,-10.0796,70.0141
40.8515,-10.1349,69.9783
40.8407,-10.1843,69.9998
40.8225,-9.98381,69.9367
40.7748,-9.89084,69.9221
40.7729,-9.7801,69.895
40.8439,-9.75491,69.7902
40.8695,-9.68914,69.8089
40.7929,-9.67513,69.8451
40.6601,-9.56324,69.8233
40.8174,-9.47864,69.8345
40.9363,-9.33396,69.6997
40.7737,-9.2464,69.6421
40.6601,-9.30047,69.528
40.6517,-9.36007,69.4504
40.8136,-9.18585,69.4923
40.8491,-9.10799,69.5468
41.0079,-8.9727,69.5865
41.0332,-8.97251,69.627
40.9671,-8.78143,69.7757
40.7465,-8.5223,69.6599
40.5311,-8.38856,69.3154
40.4048,-8.29224,69.1062
40.2103,-8.44878,68.9008
40.2025,-8.3431,68.7967
40.195,-8.30663,68.6864
40.2229,-8.1088,68.7012
40.4186,-7.97423,68.8905
40.4289,-8.01204,68.9385
40.3994,-7.94544,68.7891
40.2562,-7.73922,68.8119
39.9652,-7.63922,68.6902
39.9711,-7.45296,68.5393
40.0606,-7.51803,68.6253
39.947,-7.47109,68.6356
39.7644,-7.46239,68.4943
39.6197,-7.2634,68.3674
39.452,-7.15326,68.3187
39.3537,-7.09317,68.1345
39.2218,-7.0773,67.9695
39.2736,-7.02801,68.1119
39.3319,-7.14718,68.212
39.5499,-7.28712,68.1628
39.5795,-7.19743,68.1658
39.5408,-7.08635,68.1095
39.3985,-7.16168,68.0491
39.2009,-7.13397,68.0493
39.0519,-6.94725,67.8875
38.8183,-6.7635,67.673
38.6881,-6.74248,67.5386
38.6033,-6.67563,67.5778
38.6306,-6.71349,67.6379
38.3429,-6.8443,67.7312
38.1076,-6.88233,67.7616
38.1669,-6.55793,67.5705
38.3285,-6.18193,67.4445
38.3469,-5.96561,67.4052
38.087,-5.86379,66.9976
37.9708,-5.6908,66.615
37.7942,-5.38715,66.1917
37.975,-5.16771,65.9294
38.2331,-4.78005,65.6825
38.2848,-4.14893,65.4124
38.2707,-3.15777,64.7418
38.1467,-2.341,63.9978
38.0866,-1.36057,63.0902
38.115,-0.393385,62.3867
38.1981,0.625307,61.5134
38.1698,1.61679,60.971
38.0528,2.59287,59.7109
37.9511,3.40288,58.9469
37.8363,3.98608,57.7934
37.67,4.75199,56.762
37.6688,5.51846,55.7441
37.4131,6.26291,55.2384
37.1233,6.76817,53.6721
36.9413,7.16483,52.7121
36.9311,7.89524,51.8515
36.7767,8.33764,51.0758
36.5555,8.5905,50.4577
36.4144,8.76258,49.9107
36.2994,8.8746,49.3562
35.9835,9.15454,48.8334
35.8167,9.13117,48.3786
35.6427,9.06615,48.2368
35.2543,8.92751,48.0575
34.616,8.79079,48.0373
34.0261,8.71115,47.9802
33.5462,8.43711,47.8551
33.0152,8.36044,47.5125
32.5254,8.27506,47.3273
31.9103,7.96882,47.211
31.1351,7.38178,47.2586
30.4018,6.9458,47.4075
29.4772,6.49956,47.6163
28.4569,5.93202,48.0056
27.0041,5.04336,48.3034
25.698,4.19737,48.5697
24.2463,3.2556,48.8519
22.4459,2.344,49.2194
20.6265,1.1981,49.4716
18.7385,-0.134212,49.8558
16.709,-1.51787,50.25
14.7495,-2.92419,50.7686
12.4701,-4.58753,51.2302
10.6161,-6.461,51.7865
8.8104,-8.25557,52.2475
6.73777,-10.0853,52.9305
4.71491,-12.1239,53.4913
2.54546,-14.2994,53.8985
0.347099,-16.5089,54.134
-1.84616,-18.3904,54.2623
-4.11715,-20.262,54.3442
-6.14469,-22.2661,54.3531
-8.09707,-24.1307,54.4722
-9.82495,-26.0403,54.7076
-11.5405,-27.8701,54.7253
-12.8203,-29.2017,54.9714
-14.3655,-30.8241,55.0793
-15.276,-32.345,55.1969
-16.2728,-33.8366,55.4206
-16.9757,-35.235,55.5807
-17.8263,-36.5096,55.8532
-18.3508,-37.5588,56.1491
-18.7711,-38.3133,56.3702
-18.8805,-38.8401,56.6077
-18.9427,-39.1903,56.6761
-18.9144,-39.2339,56.5157
-18.9162,-39.166,56.5238
-18.8231,-38.7948,56.4601
-18.578,-37.4792,55.9761
-18.1175,-36.5453,55.5694
-17.3943,-35.362,55.1692
-16.7493,-34.1884,55.0019
-15.8676,-32.8717,54.7518
-14.7263,-31.6,54.7698
-13.4982,-30.2055,54.7798
-12.0207,-28.7235,54.5618
-10.5859,-27.3497,54.4045
-9.02612,-25.7243,54.0067
-7.34451,-24.1693,53.6431
-5.51395,-22.4254,53.3199
-3.644,-20.6022,52.919
-1.84976,-19.0487,52.577
-0.201169,-17.5433,52.0883
1.24789,-15.714,51.5069
2.95859,-13.7467,50.8651
4.73499,-12.1873,50.2163
6.45804,-10.5574,49.7347
8.35865,-8.92086,49.365
10.3725,-7.30997,49.0434
12.324,-6.13668,48.7753
14.5886,-4.81482,48.6096
17.1579,-3.51031,48.2057
20.091,-1.78403,47.9166
22.4678,-0.00167595,47.6016
24.7954,1.46657,47.5161
27.0412,3.03783,47.2855
29.0479,4.67823,46.9586
31.0165,6.41639,46.6391
32.9276,7.81217,46.1469
34.4695,9.19593,45.5781
35.6916,10.5503,45.0686
37.0055,11.6754,44.526
38.3653,12.7186,44.1359
39.564,13.6166,43.6305
40.5649,14.3644,43.4561
41.3791,15.0165,43.2297
41.9651,15.5091,43.3646
42.3699,15.7957,43.4564
42.457,16.1476,43.5432
42.3593,16.2181,43.8198
42.2805,16.2613,44.0842
42.1387,16.1586,44.5093
41.9796,16.069,44.9415
41.9999,15.7795,45.4097
42.0193,15.5229,46.0975
41.8385,15.0364,46.9651
41.8425,14.6115,47.954
41.7227,14.0468,48.9723
41.471,13.5553,49.9486
41.2795,12.9725,51.0773
40.9745,12.3797,51.9883
40.6294,11.7215,52.9848
40.4581,11.1149,53.7115
40.2999,10.6215,54.3632
39.9466,9.89212,55.3856
39.5775,9.07773,55.8594
38.8524,8.6252,56.0366
38.0222,8.17059,55.7519
36.9085,7.84789,55.2043
35.7694,7.51701,54.5023
34.3674,7.34432,53.5139
31.9716,7.06484,51.9982
29.9031,6.81781,50.4048
27.8057,6.69116,48.8184
25.8955,6.49843,47.4217
24.2492,6.13158,46.3632
22.7672,5.9254,45.5963
21.5599,5.69217,45.0826
20.4437,5.44229,44.8784
19.4061,4.96505,44.6538
18.4436,4.50873,44.5016
17.5261,3.82268,44.4145
16.5482,3.44059,44.6766
15.5628,2.83526,44.8628
14.5642,2.11764,44.8836
13.3973,1.54763,44.8853
12.2701,0.950551,45.0325
11.1361,0.357468,45.1916
10.1174,-0.168644,45.3275
9.22782,-0.774031,45.5081
8.30239,-1.37391,45.5441
7.36209,-2.01474,45.818
6.56271,-2.48741,46.2366
5.9917,-2.95827,46.5176
5.44484,-3.19852,46.8867
4.89716,-3.66762,47.1683
4.43481,-4.05384,47.2691
4.05849,-4.26528,47.3593
3.48438,-4.20416,47.4338
3.17777,-4.22228,47.3567
2.85058,-4.08131,47.2087
2.51638,-3.92429,47.0601
2.13907,-3.76544,46.7587
1.84361,-3.72311,46.5959
1.8527,-3.65011,46.3507
1.60664,-3.4352,46.1731
1.57105,-3.26913,46.0995
1.18129,-2.8416,45.9518
0.853836,-2.55955,46.3458
0.67049,-2.56771,46.2889
0.523714,-2.59052,46.3807
0.552437,-2.55241,46.5954
0.939582,-2.84856,46.8761
1.22351,-3.17575,47.1032
1.59978,-3.32713,47.4678
1.76437,-3.65979,47.7881
2.02399,-4.04678,48.0077
2.22057,-4.55411,48.1616
2.40708,-4.67518,48.1722
2.75529,-4.84775,48.0805
2.8271,-4.74307,47.9059
2.70248,-4.57743,47.7704
2.64488,-4.36136,47.5463
2.69982,-4.44242,47.1336
2.85321,-4.27359,46.8711
2.95707,-4.22547,46.5323
3.20957,-4.2134,46.005
3.34149,-4.16669,45.8267
3.68831,-4.31958,45.8421
4.19522,-4.31583,46.15
4.94389,-4.54552,46.2586
5.84196,-4.86165,46.8274
7.14048,-5.12011,47.6429
8.19127,-5.22883,47.9459
9.16499,-5.36727,48.4312
9.99543,-5.26238,48.7076
10.9353,-5.18127,48.7252
11.8599,-4.83877,48.9019
12.8603,-4.45901,48.8027
13.8102,-3.92786,48.546
14.7282,-3.24235,48.2721
15.6746,-2.66219,47.8227
16.5753,-2.01047,47.5991
17.3567,-1.47467,47.2309
18.2601,-0.939964,46.9121
19.1817,-0.346145,46.5734
19.9382,0.3291,46.2467
20.6471,1.20916,45.7319
21.0548,1.93228,45.06
21.566,2.51168,44.2849
21.878,3.10155,43.7883
22.351,3.86662,43.3092
22.8127,4.49284,42.8506
23.3046,4.82693,42.2776
23.7335,5.34,42.0925
24.0635,5.77944,41.8641
24.3283,6.26885,41.652
24.5419,6.69782,41.305
24.4592,6.97331,41.0567
24.333,7.33574,40.8204
24.2256,7.58225,40.6654
23.8899,7.72787,40.7425
23.6104,7.9097,40.9637
23.2056,7.88661,41.0782
22.5465,7.56721,41.1328
21.8318,7.03968,41.2157
20.9732,6.20435,41.368
20.1681,5.64883,41.4575
19.4261,4.98679,41.7856
18.6239,4.31507,42.2164
17.9483,3.705,42.6028
17.06,2.97896,42.9751
16.5025,2.27686,43.5067
16.0541,1.90847,43.8113
15.7017,1.25215,44.6046
15.4196,0.666416,45.2098
15.2068,0.110136,45.8771
15.0731,-0.428853,46.8403
15.0914,-0.988607,48.0008
15.3749,-1.41355,49.081
15.4515,-2.01842,50.1481
15.7144,-2.65896,51.414
15.9041,-3.22839,52.7711
16.1833,-3.84721,54.1713
16.3409,-4.34172,55.4416
16.8046,-5.07572,56.7965
17.4109,-5.77034,58.1102
18.0244,-6.52075,59.6576
18.5881,-7.21552,60.8074
19.4054,-7.88849,62.4529
20.2078,-8.64619,63.6969
20.8492,-9.33377,64.8901
21.3255,-9.81481,65.7978
21.8611,-10.2629,66.8562
22.7447,-10.7851,67.8196
23.451,-11.2395,68.8317
24.4073,-11.8691,69.7742
25.4419,-12.2641,70.6785
26.4066,-12.6725,71.6951
27.6061,-12.9154,72.4775
28.8305,-13.3709,73.3433
30.3405,-13.9861,74.292
31.8853,-14.1753,74.9798
33.6753,-14.3615,75.7595
35.0663,-14.5327,76.3342
36.4382,-14.6026,76.9077
37.6816,-14.429,77.3566
39.087,-14.2389,77.5088
40.4596,-13.955,77.9326
41.6303,-13.6083,77.9809
43.8592,-13.2825,78.6108
46.1381,-13.1398,79.2404
48.537,-13.1552,79.7498
51.0874,-13.2076,80.2195
53.7994,-13.2131,80.6186
56.5174,-13.2095,80.8354
59.3934,-13.3729,81.1374
61.9784,-13.3808,80.9435
64.4607,-13.3044,80.5918
66.7542,-12.9149,80.1299
68.7034,-12.6246,79.3752
70.4243,-12.2186,78.6483
72.171,-11.7322,78.0154
73.8192,-11.378,77.2815
75.2769,-11.1022,76.6396
76.5785,-10.9017,76.0691
77.4058,-10.666,75.5756
77.7837,-10.489,75.1748
77.9335,-10.2118,75.0243
77.7091,-10.0194,75.1009
77.5444,-9.92032,75.0787
77.3465,-10.0184,75.2317
77.43,-9.97346,75.3506
77.2077,-10.0587,75.3644
77.185,-9.90966,75.4119
77.2246,-9.99822,75.3045
77.1105,-10.0074,75.4258
77.0925,-9.94579,75.1404
77.1269,-9.92272,75.2459
77.0016,-9.81173,75.1656
76.9504,-9.71,74.9826
76.92,-9.58402,74.9662
76.9495,-9.41768,74.8534
76.9791,-9.36421,74.8232
76.8198,-9.12193,74.7734
76.8267,-9.09221,74.7785
76.6746,-8.9577,74.7435
76.4678,-8.73326,74.743
76.4001,-8.59147,74.7713
76.2502,-8.49393,74.7435
75.8756,-8.24525,74.7645
75.7159,-8.02995,74.7224
75.447,-7.61539,74.76
75.2197,-7.25637,74.7898
74.9249,-6.83956,74.6964
74.4853,-6.38164,74.5701
73.9673,-5.87736,74.5242
73.6035,-5.45911,74.5201
73.2022,-4.91508,74.4437
72.7842,-4.24666,74.3028
72.3566,-3.72587,74.3128
71.8122,-3.15549,74.2379
71.4268,-2.61199,74.1416
70.9499,-1.97908,73.9129
70.6023,-1.55064,73.8044
70.1327,-1.19269,73.7305
69.6303,-0.743114,73.6372
69.239,-0.204071,73.5836
68.862,0.0985132,73.4597
68.459,0.656673,73.2231
68.2812,1.21859,73.0523
68.135,1.67696,72.8925
67.8662,2.01651,72.5495
67.6234,2.48286,72.2796
67.4746,3.09783,71.9781
67.3003,3.48398,71.6278
67.2682,3.80335,71.3225
67.1886,4.04013,71.1135
67.1594,4.27577,70.7606
67.0015,4.56818,70.5485
66.7691,4.727,70.3378
66.7429,4.93775,70.0353
66.9053,5.08927,69.9164
67.0848,5.23785,69.7925
67.0863,5.19736,69.6281
67.1761,5.29451,69.4948
67.2706,5.26907,69.4274
67.2854,5.33513,69.467
67.2414,5.40229,69.3495
67.3596,5.53523,69.417
67.334,5.57611,69.532
67.2524,5.72938,69.4659
67.3095,5.71373,69.2981
66.9582,5.77687,69.3108
66.0787,5.87155,69.517
65.2774,6.09933,69.5316
64.6493,6.38067,69.4129
63.9041,6.50967,69.3101
63.0376,6.69282,69.0926
61.7941,6.8187,68.8851
60.841,6.98471,68.5869
59.9184,7.08152,68.2779
58.8814,7.1615,67.9648
57.8052,7.12903,67.5222
56.6913,7.03654,67.1113
55.4643,6.9815,66.6391
53.9795,7.18033,65.9704
52.3416,7.31923,65.1013
50.5676,7.38975,64.0426
48.7827,7.57131,63.1278
46.9784,7.63108,62.0857
45.1741,7.69645,61.0436
43.3771,7.61069,60.0962
41.8693,7.52429,59.1342
40.1556,7.44786,58.2317
38.0826,7.6205,56.903
36.4974,7.6167,55.7856
35.091,7.56873,54.6311
33.8145,7.57675,53.6764
32.6948,7.53482,52.9324
31.7782,7.66798,52.446
31.3178,7.49535,52.1061
31.0861,7.42283,51.7788
30.9609,7.43141,51.6686
31.0388,7.40803,51.6679
31.0253,7.34717,51.6251
31.1798,7.35638,51.6955
31.3592,7.40933,51.9265
31.5175,7.46675,52.1694
31.7058,7.41546,52.1708
31.7067,7.30406,52.3111
31.8732,7.25818,52.6357
32.0028,7.18068,53.2878
32.4683,7.01135,53.9313
32.8819,6.82828,54.9121
33.6436,6.43518,56.1514
34.7216,6.15829,57.7047
36.1474,5.89983,59.8214
38.2767,5.31499,62.5912
41.0676,4.49314,65.6186
44.5843,3.35949,69.0486
48.63,1.59113,72.4811
53.107,-0.854013,75.858
57.6902,-3.74301,78.9061
62.2424,-6.82437,81.6418
66.7358,-10.0644,84.1454
70.9889,-13.4846,86.4242
75.0693,-17.019,88.8085
79.0411,-20.6189,91.135
82.9846,-24.2379,93.457
86.7177,-28.0651,95.5145
91.1385,-32.4898,97.8972
94.7806,-36.4053,99.8556
98.2732,-40.316,101.591
101.552,-44.2291,103.327
104.882,-48.2115,104.886
107.9,-52.0134,106.35
110.567,-56.0205,107.618
113.204,-60.0063,109.363
115.09,-62.9406,110.518
116.613,-65.186,111.627
117.747,-66.3998,112.433
118.273,-67.0939,113.061
118.478,-67.2979,113.537
118.579,-66.8745,113.633
118.247,-66.0407,113.719
117.867,-65.0477,113.407
117.011,-63.6874,112.78
115.974,-61.8678,111.661
114.536,-59.7112,110.335
112.764,-57.1612,108.689
110.22,-53.7994,106.875
107.678,-50.6811,105.268
104.803,-47.5493,103.704
101.737,-44.2406,102.405
99.0184,-41.8746,101.29
95.7929,-39.0388,99.9551
91.9816,-36.0086,98.3055
89.056,-34.046,96.9919
85.3479,-31.7045,95.0092
81.4568,-29.3013,92.8352
76.7364,-26.5608,90.0723
72.9405,-24.4191,87.9722
69.1187,-22.8211,85.8181
65.6575,-21.3404,84.0632
62.3085,-20.2729,82.6186
59.3864,-19.3834,81.4779
56.7952,-18.7717,80.9015
54.5752,-18.3018,80.8836
52.558,-17.8659,81.4075
50.9095,-17.3979,82.1541
49.5036,-17.2192,83.3283
48.4389,-17.0329,84.5642
47.8802,-16.9118,85.9002
47.2821,-17.1879,87.2538
46.9064,-17.2412,88.786
46.7691,-17.2748,90.338
46.7771,-16.9608,92.4039
46.6917,-16.7479,94.2345
46.664,-16.1722,95.9304
46.5875,-15.4594,97.8063
46.342,-14.1992,99.6362
46.2289,-12.5844,101.529
46.301,-10.8071,103.327
46.3884,-8.79052,104.735
46.6701,-6.83844,105.943
46.9861,-4.29065,106.897
47.2185,-1.77948,107.546
47.641,0.824078,107.861
48.032,3.26591,107.862
48.6,5.85748,107.627
49.095,8.16385,107.258
49.926,10.6054,106.531
50.8166,12.9999,105.443
51.702,14.7407,104.344
52.577,16.8337,102.311
53.28,18.4941,99.8571
53.9422,19.8862,96.969
54.4581,20.912,94.3175
55.0213,21.878,90.9114
55.6625,22.7219,86.95
56.2777,23.3344,83.597
56.9681,23.9778,80.3295
57.9285,24.5031,76.4352
58.7886,24.8892,73.2652
59.6703,25.2227,70.096
60.5984,25.314,67.0715
61.4389,25.5756,63.8637
62.2135,26.0733,60.1643
62.5599,26.5824,56.4949
62.6056,27.3237,53.4162
62.7555,28.5737,50.0789
62.8031,29.7959,47.5944
63.208,31.4522,45.1242
63.9029,33.4785,43.0681
64.5695,35.3926,41.3397
65.508,37.2842,39.8479
66.6779,39.4255,37.9889
67.4701,41.0619,36.1643
68.3747,42.5583,33.7507
69.2359,43.697,30.6679
70.2659,44.5232,28.0239
71.4765,44.7958,25.6953
72.7321,45.0139,23.8713
74.221,45.3575,22.5153
75.8195,45.864,21.5509
77.4603,46.736,20.487
78.9009,47.8016,19.5808
80.1653,48.921,18.918
81.675,50.0164,18.0342
83.2307,51.1189,17.2256
85.0163,52.388,16.3728
86.9115,53.2903,15.2985
88.8456,54.0166,14.2533
90.7614,54.4425,12.909
92.2336,54.3885,11.2117
93.8306,53.7707,9.31276
95.5051,52.7857,7.21286
96.9066,51.7855,5.11547
98.1117,50.797,3.34893
99.2993,50.2364,1.80114
100.273,49.7378,0.391968
101.16,49.5599,-0.739762
102.184,49.291,-1.67073
103.098,48.8899,-2.2671
103.918,48.4963,-2.67181
104.629,48.0706,-3.06639
105.319,48.127,-3.13162
105.834,48.1932,-3.27091
106.171,48.1895,-3.28972
106.285,48.0863,-3.29517
106.337,48.2534,-3.11314
106.473,48.3313,-3.06993
106.43,48.3163,-2.90505
106.548,48.4332,-2.66693
106.707,48.5779,-2.31498
106.911,48.7494,-1.88242
107.635,49.159,-0.845565
109.089,49.9532,0.800165
110.739,50.5494,2.78523
112.635,51.0462,5.06772
114.433,51.4643,7.45004
115.963,51.6585,9.75379
117.159,51.7086,11.7684
118.004,51.8737,13.5662
118.552,51.9902,14.9339
118.801,52.0788,16.1117
119.083,52.067,17.2692
119.537,52.0127,18.8611
119.902,51.81,20.0713
120.1,51.3745,21.9857
120.347,50.8871,23.61
120.644,50.4008,25.3498
120.7,49.5241,27.2978
120.837,48.695,29.3351
120.785,47.9442,31.1623
120.802,46.8531,33.3435
120.754,45.8601,35.754
120.541,44.6933,37.8923
120.208,43.5825,39.8881
119.689,42.5845,41.8768
119.037,41.5161,43.891
118.504,40.2664,45.8354
117.847,38.8729,47.8951
117.339,37.5038,49.4467
116.412,35.5212,51.6978
115.463,33.581,53.7137
114.713,32.0676,55.3202
113.574,30.529,57.1294
112.416,29.013,58.9667
111.088,27.56,60.8225
109.69,25.7565,62.5597
108.418,24.2976,63.8562
107.256,22.7524,65.0414
106.281,21.4878,65.7152
105.09,20.1671,66.5442
103.884,18.9464,67.1212
102.606,17.9776,67.6666
101.071,17.0379,68.208
99.6861,16.4087,68.5908
98.2176,16.1248,68.8863
97.0068,15.9147,68.9319
95.6625,15.8639,69.0848
94.186,15.9769,69.0842
92.6821,16.3191,68.982
90.8844,16.7538,68.8413
88.6223,17.273,68.5082
86.8015,17.71,68.1753
84.9869,17.9474,67.7833
83.4258,18.018,67.389
81.3302,17.998,67.2165
79.6284,17.8791,66.9428
78.3778,17.711,66.5991
76.9142,17.4627,66.2329
75.1935,16.8837,65.6718
73.7699,16.5124,65.5412
72.3747,15.9627,65.2298
70.8807,15.6055,65.102
68.9962,15.5514,64.9085
66.2935,15.6358,64.5134
63.7236,15.79,64.2422
61.0586,15.8399,63.9498
58.8089,15.5606,63.4261
56.9042,14.6724,62.8992
55.9576,13.853,62.6876
55.5215,13.0427,62.6561
55.2448,12.5494,62.9242
54.7314,12.4286,62.8387
54.1355,12.5296,62.3725
53.3548,12.7349,61.7489
52.6438,12.9794,61.0916
51.6851,13.2188,59.9077
50.8455,13.4045,58.9625
50.2916,13.6821,57.8424
49.8742,13.8643,56.8922
49.5174,14.121,55.3283
49.2573,13.8731,54.2337
49.0821,13.6881,53.2904
49.0676,13.5523,52.6051
49.1487,13.4443,52.1059
49.4183,13.2181,51.8562
49.6572,13.1053,51.693
49.7061,12.9382,51.4235
49.9266,12.9099,51.1747
49.9974,12.7253,50.896
49.9972,12.6293,50.665
50.0734,12.5682,50.6003
50.3075,12.2759,50.353
50.5215,12.2191,50.1576
50.6068,12.1768,49.9332
50.8454,12.0831,49.8683
51.0571,11.9196,49.6541
51.2606,11.7182,49.4525
51.474,11.7051,49.1851
51.5762,11.606,49.152
51.6907,11.586,49.18
52.0975,11.6066,49.3301
52.1784,11.4975,49.42
52.4375,11.5204,49.5236
52.542,11.4673,49.7263
52.7808,11.3825,49.9821
52.9018,11.3565,50.1573
53.0278,11.3185,50.3837
53.1124,11.158,50.575
53.3009,11.1817,50.6745
53.4263,11.051,50.8122
53.5665,11.0727,51.0496
53.7474,10.8896,51.2518
53.6891,10.9809,51.286
53.8355,10.9432,51.3475
53.8444,10.711,51.3539
53.9007,10.778,51.4762
54.0839,10.6475,51.5665
54.1334,10.5508,51.5269
54.104,10.5575,51.5066
54.2734,10.5816,51.6731
54.2097,10.5929,51.7319
54.253,10.6606,51.8282
54.3457,10.6396,51.9304
54.4383,10.5016,51.9238
54.385,10.4396,51.6039
54.3344,10.4557,51.5634
54.2728,10.5261,51.5162
54.3025,10.4875,51.4557
54.3099,10.5252,51.2932
54.2883,10.5571,51.1673
54.2608,10.5982,51.2275
54.2609,10.6097,51.2328
54.5277,10.6565,51.4341
54.915,10.6864,51.7187
55.1561,10.5679,52.1885
55.4472,10.6214,52.6681
55.7189,10.551,53.0909
55.8183,10.4827,53.6573
55.8762,10.4316,54.3763
55.9425,10.3048,54.892
55.9357,10.3721,55.3443
55.8335,10.5219,55.8677
55.6204,10.5344,56.2087
55.4861,10.6178,56.7786
55.2938,10.6169,57.2485
54.936,10.5326,57.8131
54.5541,10.5186,58.2648
54.0809,10.4087,58.6842
53.4667,10.344,59.0387
52.8352,10.2428,59.2456
52.1636,9.98886,59.4199
51.5165,9.55322,59.4761
50.7798,9.17383,59.5326
49.6051,8.46772,59.6531
48.4244,7.73208,59.9418
47.0776,6.84651,60.139
45.8271,5.71949,60.4399
44.1534,4.27087,60.8155
42.2172,2.5365,61.3564
40.3261,0.713805,61.7204
37.962,-1.48382,62.0081
35.8618,-3.45825,62.1745
33.5769,-5.55309,62.3086
31.1145,-7.64997,62.2275
28.1371,-10.239,62.1951
25.5894,-12.3338,61.9562
22.9853,-14.5392,61.7678
20.2849,-17.007,61.6002
17.23,-19.6607,61.2493
14.6281,-22.0505,61.1695
11.981,-24.56,61.0544
9.21001,-27.1134,60.9093
6.44585,-29.863,60.9801
3.71475,-32.7035,60.817
0.932401,-35.5295,60.652
-1.37433,-38.2942,60.4784
-3.84474,-40.8593,60.6446
-6.3371,-43.9255,60.8193
-8.6502,-46.9887,60.9593
-10.9771,-49.7603,61.0347
-13.1025,-52.3813,61.1172
-15.2399,-55.0152,61.3009
-17.1928,-57.4197,61.4856
-18.6063,-59.4113,61.6234
-20.1979,-61.815,61.7574
-21.7293,-63.8574,62.1431
-23.2487,-65.8962,62.3042
-24.3381,-67.5212,62.5204
-25.5732,-68.9777,62.5767
-26.7689,-70.3362,62.7191
-27.8737,-71.7225,63.0481
-28.8477,-72.7411,63.1559
-30.0189,-73.7869,63.3415
-31.1266,-74.92,63.5118
-32.0731,-75.6711,63.872
-33.0277,-76.4281,64.2442
-34.3209,-76.9884,64.4416
-35.3184,-77.2193,64.5212
-36.033,-77.6884,64.5635
-36.4973,-77.8187,64.4051
-36.5234,-77.8542,64.4732
-36.2092,-77.9183,64.546
-35.555,-77.9666,64.204
-34.5681,-77.7249,63.708
-33.7089,-77.266,63.4397
-33.1865,-76.6393,63.2263
-32.349,-75.5345,63.0085
-31.7342,-74.4763,62.7653
-30.9861,-72.789,62.6025
-30.1934,-71.1457,62.3982
-29.5609,-69.5028,62.0932
-28.9644,-67.5057,61.8178
-28.1105,-65.3928,61.4933
-27.3368,-63.4139,61.0812
-26.4969,-61.4447,60.5726
-25.7792,-59.9482,60.2531
