sep=,
X,Y,Z
112.094,-105.068,32.0595
117.974,-85.0422,28.7311
118.378,-84.5819,28.2037
118.844,-83.9597,27.2632
122.204,-71.91,30.414
119.768,-79.4983,24.5397
118.714,-83.4486,16.113
120.522,-78.2581,17.2896
120.623,-75.8529,18.4093
120.826,-77.0004,14.8969
120.637,-76.474,13.4468
120.735,-75.7058,12.0479
121.032,-76.1382,8.69422
124.372,-64.8736,0.514095
125.147,-61.1322,5.87403
129.028,-48.2994,-2.74109
128.248,-51.8194,95.1089
126.285,-59.0552,104.497
123.716,-67.5905,110.282
122.759,-71.4921,103.817
122.234,-73.7878,89.9996
121.41,-76.563,83.3796
118.831,-85.5413,91.0438
120.296,-80.8108,77.035
115.557,-98.4092,80.6528
119.372,-85.022,69.419
115.641,-97.0512,76.4621
118.771,-85.362,65.3138
117.147,-90.5287,66.8328
117.753,-90.4858,64.3211
121.896,-73.8588,55.2342
117.531,-90.3102,62.7356
114.339,-101.92,65.2196
119.998,-80.5717,50.3893
119.936,-80.8528,48.9095
117.445,-92.1148,49.8683
120.196,-80.6419,47.0578
123.322,-69.8286,44.2656
115.358,-97.1582,48.549
119.538,-82.925,44.0441
115.584,-98.3248,45.351
113.999,-105.015,29.0709
118.57,-88.1061,28.4433
119.382,-83.4437,26.1019
121.625,-75.0565,28.3601
119.887,-82.8767,24.9163
119.998,-82.1284,23.8458
118.326,-86.5247,21.9777
119.999,-81.4808,22.5809
115.943,-94.9354,15.7127
120.129,-80.6775,21.4075
118.619,-85.966,18.3647
120.289,-79.6892,20.0745
123.435,-68.5243,24.8331
120.77,-77.6024,15.9191
127.361,-54.8967,18.0471
122.291,-72.3126,-13.6184
125.143,-63.5345,-8.31987
129.29,-47.8443,-3.05185
127.747,-54.4868,106.121
127.464,-55.0212,98.4718
128.053,-53.0743,84.9457
126.574,-58.4804,94.3381
123.394,-70.2749,123.997
125.089,-64.3664,92.5529
123.587,-69.7022,98.04
124.714,-65.6817,81.5681
123.496,-70.4101,89.1304
119.271,-85.9412,90.8105
119.465,-86.7985,90.0542
121.432,-79.1473,75.0835
117.327,-95.6452,85.0865
116.337,-97.1072,82.8744
119.888,-83.6472,61.0065
118.823,-87.8964,60.8904
117.402,-95.3157,63.7385
120.181,-82.265,54.4142
118.882,-89.4241,51.4349
120.823,-81.4711,46.0027
120.599,-81.9198,45.5048
120.583,-82.1766,45.011
120.524,-82.2098,44.5247
122.773,-73.0339,41.2748
118.342,-91.2312,27.3734
120.84,-79.7071,24.7338
123.565,-70.4446,27.2424
120.056,-84.0552,17.9603
120.936,-81.1574,14.1583
126.447,-59.0124,22.389
126.345,-60.0879,6.96096
129.45,-47.6945,-3.02836
127.221,-56.934,105.344
118.343,-95.8497,103.203
121.294,-82.9891,84.1897
118.32,-94.5151,86.8834
121.628,-81.8291,69.1006
117.248,-97.927,77.7092
120.524,-85.9381,66.5803
121.4,-83.1778,58.6591
118.007,-95.5832,63.5677
116.37,-103.066,65.7335
122.333,-77.1861,53.6282
117.621,-95.7306,58.0305
121.937,-80.5843,50.4128
121.89,-80.7295,49.3992
121.792,-80.7481,48.437
121.455,-80.9593,47.276
121.257,-81.1302,46.564
123.45,-73.9312,43.2411
117.642,-96.8454,45.4049
119.755,-88.8073,43.6309
124.916,-66.4374,37.1935
119.367,-89.5347,30.3903
123.228,-73.5841,32.8942
123.527,-71.8534,29.4799
121.692,-79.9077,25.0129
120.257,-86.4288,18.4553
122.237,-77.1997,19.6045
121.885,-79.2667,16.5287
121.363,-81.2837,13.8623
122.014,-78.7157,7.82192
126.848,-59.2199,7.32001
128.133,-53.6345,14.7511
127.242,-57.0319,-6.51209
127.475,-56.4816,-21.2049
129.598,-47.5516,-3.23361
127.511,-56.8789,84.6053
120.821,-88.2463,89.2075
119.535,-93.7294,89.1087
118.824,-98.7376,78.8573
121.258,-84.0178,62.9265
123.343,-75.1064,56.4083
118.536,-95.7798,63.0637
122.33,-80.5097,51.641
124.277,-71.2529,46.1656
119.499,-92.5788,49.1243
118.257,-98.9686,45.0638
118.527,-97.102,44.2279
120.723,-87.3834,37.8331
119.921,-91.2165,32.787
123.927,-73.6823,31.9913
122.541,-80.0008,25.4664
118.699,-97.1344,16.9567
123.733,-73.3341,25.2173
121.17,-85.4021,15.7574
122.787,-78.6105,12.2358
122.423,-79.092,10.2783
123.771,-73.6635,12.5018
126.138,-62.8391,-0.83382
128.574,-52.5508,12.2904
128.893,-51.1323,11.8861
129.707,-47.3786,-3.4722
129.764,-47.3338,-3.35491
129.556,-48.0193,-20.7726
130.044,-46.5039,95.185
125.456,-68.8007,109.657
125.225,-70.2953,98.9137
124.903,-70.5985,82.5501
121.637,-89.3412,88.6831
123.873,-76.4717,73.4288
123.173,-79.4044,68.6862
122.561,-82.0926,63.5289
122.471,-84.9677,64.7387
123.054,-82.2595,59.2713
122.008,-87.0461,59.8259
120.249,-95.3983,61.2456
122.935,-80.7573,52.8265
122.07,-87.268,53.6621
122.838,-80.5579,46.5756
124.373,-74.2088,44.8085
119.366,-97.5423,43.4541
120.082,-97.6858,42.3475
120.594,-92.7212,35.6114
124.394,-75.4581,35.5256
124.474,-75.0928,34.1765
117.744,-104.126,24.9014
118.75,-103.396,22.9822
126.29,-65.2377,32.0764
119.926,-97.7711,17.2929
121.888,-86.746,18.6152
124.277,-75.8982,17.1958
123.989,-76.2617,6.10909
124.252,-73.4776,4.5012
127.092,-61.4172,7.58048
125.028,-70.0886,-14.3813
125.662,-70.7205,123.891
127.447,-61.1611,83.8975
125.496,-71.939,104.811
123.384,-82.5562,88.5124
120.859,-95.959,102.911
121.562,-92.6435,96.2188
121.603,-92.5809,94.9415
121.382,-92.6841,93.3801
122.331,-90.2218,88.2857
123.603,-82.252,73.5933
122.796,-84.4636,69.4514
123.356,-84.1593,68.4639
122.39,-86.8102,68.3735
123.079,-85.1063,66.6603
124.242,-76.4018,57.5373
124.522,-77.9598,55.157
123.809,-82.2128,55.5152
120.502,-97.0126,61.2384
125.108,-72.7553,47.8272
122.545,-86.31,47.9296
121.543,-93.1899,48.1214
123.812,-79.9474,44.738
120.661,-99.3065,44.962
124.345,-79.1554,42.2329
123.319,-84.4573,42.2227
121.195,-93.8803,38.3074
124.803,-76.5366,36.7316
123.359,-84.2731,32.9118
126.614,-66.0472,35.1584
121.305,-91.5404,26.3338
123.566,-80.4602,25.964
123.484,-83.7022,12.4329
124.545,-75.7874,10.0013
125.291,-73.7661,2.49075
127.212,-62.0197,3.1816
125.978,-69.1275,-15.0388
127.565,-60.8293,-2.25143
127.005,-62.7933,-9.05739
129.278,-50.8498,9.80363
128.868,-52.6107,-2.562
125.4,-73.8707,91.6981
125.308,-75.0081,83.1715
125.54,-73.9462,75.6853
121.622,-96.4986,98.7306
122.012,-97.6943,98.0387
124.532,-79.9008,77.454
122.898,-90.8868,87.8691
123.718,-83.9554,69.6878
120.427,-104.605,64.4425
124.103,-81.4298,54.3817
125.408,-74.1447,46.0802
121.95,-95.5558,44.7635
124.994,-78.7804,42.1972
124.696,-78.6231,40.4649
121.22,-97.5939,40.5969
124.874,-77.6159,39.2896
124.802,-77.8603,38.7982
124.799,-76.8735,37.4426
124.286,-83.4391,32.2894
120.282,-102.568,21.0001
124.245,-80.8002,26.1733
121.54,-98.74,17.1582
129.992,-47.4018,-3.39492
130.055,-47.3411,-3.31577
126.763,-71.1635,99.7816
127.451,-64.9745,83.3934
126.705,-71.5793,78.2408
125.027,-82.0692,92.0778
122.231,-98.6605,96.8
123.551,-91.5049,87.6047
124.573,-84.4051,70.8119
124.018,-86.9689,70.043
125.636,-77.6619,58.7459
122.983,-94.9818,64.4783
125.141,-82.1132,56.4561
122.278,-97.7502,60.3114
126.269,-74.4288,49.3766
125.261,-80.8828,49.5937
125.365,-80.7299,47.4752
122.895,-96.0331,48.3739
125.396,-79.9056,44.7842
122.545,-97.4837,38.1779
124.68,-81.8737,36.6488
125.064,-83.1727,32.3708
124.947,-81.2853,26.428
121.964,-101.905,19.184
123.926,-87.0522,18.7233
126.372,-71.5478,21.7519
124.926,-79.8999,15.7153
126.319,-72.5387,7.69916
126.331,-71.2817,-1.17033
129.157,-53.4096,15.441
127.317,-67.1439,-16.4677
129.794,-49.3386,7.50437
130.079,-47.7759,-3.13561
127.204,-71.1649,123.675
127.294,-69.4026,109.127
127.428,-70.1056,81.4761
126.087,-76.7374,81.7313
125.84,-79.2,83.1529
124.107,-91.9631,87.1904
123.59,-100.572,91.9349
125.185,-84.6315,71.0356
125.396,-85.9948,71.8228
122.962,-101.606,80.0807
125.904,-78.183,56.1554
126.738,-75.3167,52.6338
122.328,-105.104,63.5181
126.758,-75.2302,51.0905
126.722,-74.0598,48.5852
123.786,-96.205,51.5317
123.848,-93.9669,46.8658
122.958,-99.4992,44.748
123.219,-97.4732,36.9531
125.619,-80.3461,33.2916
125.823,-83.3194,32.1613
126.196,-79.9749,31.5128
125.46,-81.7774,26.9553
123.058,-99.3394,17.0595
125.114,-87.3755,18.6043
125.999,-77.1747,18.452
125.766,-81.5237,9.13274
126.748,-73.24,11.1788
126.235,-75.669,2.67773
127.046,-70.448,-0.213827
127.52,-67.9257,-5.00217
127.529,-66.3145,-16.9568
127.91,-65.3905,-17.3635
129.084,-56.3725,-8.19348
128.812,-57.1622,-21.112
129.582,-51.8684,-1.50105
129.892,-49.7403,-3.13853
129.221,-56.2912,99.6492
127.865,-68.3137,82.7643
126.333,-82.6408,82.5516
124.852,-92.3891,86.9144
124.437,-101.021,89.1364
125.631,-85.0929,72.0227
124.787,-94.9816,67.2481
127.132,-77.2944,56.2702
125.938,-82.4097,58.1395
126.884,-75.5836,53.8437
124.282,-98.6462,59.1943
125.002,-96.1098,54.8388
123.616,-102.143,43.0027
124.114,-97.3517,35.5543
124.861,-97.0793,34.9186
126.455,-83.6355,32.062
126.74,-80.118,30.7382
128.288,-65.5601,32.9373
125.987,-82.1948,27.3068
126.207,-82.4374,24.4692
124.785,-99.6486,16.7966
125.705,-87.6675,18.4707
127.802,-71.2508,11.8844
127.788,-70.5671,11.6575
128.702,-61.7395,7.66949
128.315,-64.747,-8.37547
128.498,-64.2724,-18.1747
128.584,-63.2397,-19.2632
128.877,-61.4489,90.8908
128.237,-71.8464,105.732
128.382,-68.601,83.7653
127.83,-73.6388,85.1996
125.653,-95.7809,102.065
126.739,-86.5471,81.6951
126.118,-93.5194,86.5864
124.983,-100.938,86.5073
125.378,-100.633,83.5924
127.258,-78.342,59.8329
127.194,-78.3076,57.4887
127.389,-78.5488,57.313
127.478,-77.2959,55.4439
127.349,-76.3693,54.3774
124.342,-105.771,62.5219
127.782,-74.4896,50.1911
126.06,-95.2925,45.6143
125.236,-99.7737,44.5564
125.466,-96.4594,34.1013
127.387,-81.1811,32.0946
127.447,-80.7735,31.3838
127.438,-80.6719,30.8699
127.108,-80.3199,30.5695
126.625,-85.3974,28.1359
126.492,-84.4028,27.9857
125.643,-99.6578,16.6624
126.184,-87.5394,17.6428
126.418,-86.7548,17.2746
126.565,-86.5527,16.7562
126.997,-86.0305,15.7812
126.507,-84.0446,14.6499
126.962,-83.9408,14.2556
127.041,-83.8789,13.4439
127.101,-83.7313,12.7631
126.9,-83.6799,11.5932
127.564,-75.8107,15.8441
128.202,-70.0545,19.2628
127.97,-72.5863,11.8228
128.009,-69.5054,11.0374
129.491,-57.8679,20.0501
129.138,-58.9329,-3.79948
129.051,-62.4767,-20.146
130.344,-47.7911,5.57709
128.687,-71.8517,123.398
128.843,-69.7484,108.304
128.494,-72.3034,100.824
126.621,-93.977,86.2831
127.419,-89.0114,80.1952
125.882,-100.086,79.9623
126.276,-99.6425,76.5906
127.68,-82.3475,62.6501
126.393,-100.22,70.4234
126.466,-101.305,68.3561
126.222,-102.575,66.8912
125.895,-104.102,65.0283
126.733,-96.6798,60.7709
125.757,-105.69,63.0782
125.702,-107.071,60.5643
125.246,-108.391,58.4093
125.225,-109.148,56.2411
125.279,-109.675,53.7301
125.266,-109.934,51.2508
125.357,-110.062,49.1239
127.591,-88.9848,44.3062
127.516,-87.3591,41.2756
126.553,-103.074,41.4387
125.522,-108.961,40.0577
125.667,-108.897,37.6723
127.291,-85.2383,37.317
125.931,-108.795,35.6653
127.425,-83.6312,34.6591
127.788,-84.003,31.3595
127.264,-88.2237,28.6016
127.056,-86.9906,28.311
128.91,-64.9242,30.6853
126.445,-99.4178,16.8695
127.335,-85.0856,15.4821
127.154,-84.7135,14.8069
127.935,-83.881,10.9826
128.641,-73.1565,11.8653
128.205,-78.946,5.38861
128.631,-68.459,9.54126
129.888,-55.681,18.8911
129.304,-61.0708,6.44981
129.221,-61.4277,-10.2308
129.399,-61.3005,-11.802
129.351,-66.5881,86.0714
128.95,-71.3076,81.9166
127.691,-95.6793,101.356
127.441,-94.6509,85.6578
127.984,-91.1328,78.8108
128.126,-94.2477,76.7048
128.547,-81.7382,66.133
127.738,-97.5716,72.7471
128.547,-79.3517,60.6552
127.243,-98.6448,70.0982
127.697,-97.8332,66.7222
127.554,-97.1306,64.0622
126.817,-106.878,61.2917
127.206,-99.946,57.6957
128.032,-90.7761,48.4361
127.341,-100.009,44.2222
126.764,-108.159,33.0783
127.434,-95.4075,32.3006
128.394,-84.1613,31.0371
127.816,-89.5616,29.2224
127.864,-98.5737,16.5893
128.237,-80.402,14.418
129.379,-67.0059,8.03397
129.577,-65.3049,3.5274
129.759,-59.8985,5.93734
129.856,-57.2534,5.69471
129.708,-61.4023,-20.518
130.002,-58.0164,-20.9249
130.351,-52.3121,106.085
129.888,-64.067,94.4391
129.661,-70.4746,88.3797
129.314,-79.8243,99.6684
129.399,-76.3347,75.9778
129.377,-79.063,75.216
128.858,-95.633,84.7832
128.343,-93.0226,77.4971
128.241,-95.358,75.4053
128.316,-95.3816,72.5602
129.335,-75.3545,52.5992
128.823,-92.4509,55.2893
128.407,-91.8405,51.8808
128.023,-97.0834,43.9586
127.505,-107.233,30.596
128.539,-94.4156,30.7339
128.453,-92.487,30.0397
128.904,-84.2109,30.6084
128.757,-84.0652,29.7149
128.957,-84.2558,28.9445
129.996,-64.2111,30.8017
128.716,-98.0211,16.0756
129.188,-78.0384,17.5571
129.095,-86.7904,11.3794
129.257,-85.5304,10.9935
128.743,-84.5117,10.9495
129.617,-68.4311,17.2201
129.514,-73.5235,11.5511
130.166,-59.9226,-21.1267
130.077,-59.0517,-21.892
130.189,-57.9403,-22.9302
130.496,-51.6818,-0.133926
130.329,-52.9881,-16.8208
130.453,-56.7205,101.847
130.165,-72.324,122.82
130.056,-70.7076,106.415
130.298,-64.6378,88.4177
130.28,-72.8487,93.5517
130.07,-73.2555,80.893
129.836,-73.0379,77.193
129.874,-81.5423,74.2806
129.701,-81.404,68.6083
129.374,-96.022,74.9831
129.898,-80.7256,61.4628
129.877,-92.7505,61.4788
129.616,-92.821,58.7287
129.327,-108.192,59.5221
128.894,-100.268,44.0441
129.664,-103.354,40.2809
129.503,-84.7449,28.4051
129.173,-101.44,21.2383
129.482,-91.7354,23.1694
129.351,-99.7237,19.1557
129.591,-83.4427,23.1332
129.65,-97.7432,17.1862
129.3,-97.3934,15.5092
129.792,-96.5496,15.1123
129.51,-88.1695,12.2958
130.125,-80.5474,7.05359
130.243,-72.4882,10.1523
130.156,-62.5892,8.14294
130.387,-58.0806,-15.2771
130.497,-56.5283,-24.0467
130.59,-69.7964,107.569
130.539,-73.3478,101.808
130.716,-70.235,78.0949
130.183,-95.7464,100.22
130.843,-83.4579,73.2447
130.855,-97.9098,80.139
130.021,-96.7794,77.3664
129.896,-106.825,80.0902
130.5,-92.2715,64.1569
130.71,-75.9128,55.0332
130.181,-101.28,56.5741
130.155,-100.683,43.935
130.381,-98.9616,41.5285
130.135,-84.9811,28.2332
130.636,-63.3243,29.3019
130.718,-91.1746,13.957
130.76,-63.0466,27.9922
130.205,-89.723,13.3376
130.745,-89.0634,11.6593
130.594,-84.5237,9.36372
130.424,-82.4527,8.09472
130.765,-73.6593,11.032
130.731,-76.4702,5.93311
130.798,-74.7581,5.4471
130.806,-76.2081,1.88423
130.618,-57.4103,21.1803
130.726,-72.1808,-2.0663
130.561,-65.3447,6.27948
130.795,-55.4544,-9.98969
130.732,-55.6574,-25.1874
130.845,-49.6342,-19.9214
130.988,-56.964,100.368
131.225,-63.7196,90.6632
131.12,-71.6032,90.6039
131.142,-75.1324,88.1931
131.182,-77.6073,85.8424
131.69,-95.927,99.303
131.578,-84.3551,78.1543
130.965,-80.7744,71.3893
131.522,-86.3293,75.4119
131.451,-98.911,82.398
131.513,-88.0393,73.2455
131.487,-88.8922,71.3985
131.517,-89.9544,69.5587
131.252,-90.9405,67.5183
130.913,-91.6597,66.0407
131.877,-109.649,57.7403
131.617,-101.083,43.9664
131.504,-85.9916,28.889
131.067,-85.6551,28.4288
131.317,-69.6567,27.888
131.023,-93.0806,14.9293
130.98,-92.4736,14.2497
130.896,-62.4715,26.6887
130.913,-86.4309,10.5443
131.159,-80.802,13.198
131.167,-61.6963,25.6401
130.957,-75.8781,14.8449
131.132,-59.0262,23.0036
130.958,-66.8864,14.9192
131.047,-73.0835,5.07063
131.045,-63.153,8.98871
131.09,-62.3408,1.89283
131.066,-57.5193,-5.48787
130.927,-46.0398,3.56989
131.633,-72.6163,121.616
131.363,-69.4291,106.879
131.681,-67.1379,93.0559
131.715,-66.7441,90.8249
131.395,-68.1375,78.846
131.636,-74.9919,79.3522
131.569,-79.9315,83.5156
132.49,-96.6896,97.993
131.68,-82.5814,80.6469
131.953,-79.5187,74.7032
132.643,-99.7866,88.4983
132.075,-99.5754,85.5582
131.917,-85.8435,71.6964
131.889,-81.3883,62.7894
132.046,-86.3087,29.5692
131.401,-69.8649,27.9562
131.354,-64.6617,29.4702
132.797,-98.7986,12.0257
131.278,-60.5222,24.4201
131.666,-65.7123,13.1582
131.403,-64.5587,-7.38844
131.384,-59.2211,-20.4219
131.901,-69.6771,106.886
131.99,-63.8089,82.143
131.908,-64.7547,81.3808
132.401,-72.5502,94.4257
132.024,-65.3772,80.3894
131.958,-66.2412,79.8029
131.845,-67.4121,79.1987
132.557,-76.1948,77.6137
133.011,-97.4981,96.3212
133.308,-98.3205,94.331
133.041,-99.2084,91.6238
133.611,-99.3522,82.9986
132.615,-87.5066,70.1758
132.811,-81.7744,64.0498
132.194,-76.4474,57.9293
133.615,-102.775,55.3856
133.267,-101.101,43.8605
133.178,-100.522,39.0487
133.286,-103.516,38.7942
133.242,-87.8064,32.6081
132.699,-86.9444,30.9896
132.746,-91.7303,21.6472
132.181,-69.8169,28.1712
131.893,-69.6395,27.7097
132.185,-79.0834,17.0551
132.459,-86.1524,1.98978
131.952,-71.3242,4.80905
132.024,-64.7184,11.3266
131.84,-63.8398,10.1437
131.863,-63.5089,4.05248
131.372,-55.2426,-18.0158
132.311,-68.8173,106.79
132.681,-73.9825,103.014
132.731,-76.912,106.728
132.935,-77.3405,78.3724
133.48,-82.4521,64.8932
133.94,-89.3019,65.5165
134.218,-90.2876,62.0352
134.193,-90.069,58.5213
133.998,-90.2089,54.1225
134.673,-111.008,56.1218
133.937,-91.3899,50.7128
134.599,-101.28,43.885
133.739,-88.5606,34.2883
132.799,-71.1675,28.9348
132.389,-70.428,28.2103
133.423,-84.5583,21.6695
134.25,-97.987,10.695
133.151,-84.0965,3.81914
132.521,-73.243,9.95177
132.643,-69.8375,4.10539
132.078,-64.2613,2.29941
131.801,-59.8124,-11.8634
133.092,-72.8354,120.155
132.428,-63.435,92.7529
133.101,-69.6913,106.095
133.854,-77.2651,75.097
134.071,-83.2141,65.8843
133.828,-76.7036,61.2336
136.403,-109.953,77.8549
134.549,-92.6109,48.1873
135.596,-101.497,43.9379
134.641,-89.7518,37.8569
135.88,-101.496,36.6596
134.351,-89.2882,36.1755
133.383,-72.4109,30.0002
132.906,-69.162,29.6408
134.5,-90.2924,0.959625
132.021,-56.9189,18.1827
132.409,-60.936,6.10798
131.88,-55.8279,4.49301
131.467,-49.8382,5.66262
132.722,-62.1777,95.2898
133.952,-75.3641,109.413
133.944,-75.0628,82.1893
136.235,-100.254,82.4178
134.617,-84.1205,66.9465
137.316,-106.205,68.8003
137.6,-106.914,68.7941
137.559,-112.115,54.5177
136.421,-101.689,43.7558
135.503,-90.4873,39.8696
136.338,-103.019,37.3328
136.162,-94.8894,35.4622
135.73,-92.2947,32.1672
135.306,-89.4404,29.1163
133.592,-69.1151,30.8882
135.561,-91.761,20.6563
135.828,-97.191,9.09035
135.04,-84.6298,9.52814
134.725,-80.9215,11.4272
135.039,-83.4491,5.24614
133.659,-71.6237,9.04288
133.434,-68.1853,3.27048
132.6,-57.6533,101.252
133.789,-68.4275,106.596
133.24,-63.8536,92.4116
134.748,-74.2522,111.904
133.322,-62.6239,82.6612
134.734,-77.6492,73.3176
135.491,-84.8748,67.8849
137.765,-106.292,67.5824
138.229,-107.857,67.7134
138.156,-106.009,65.7565
138.41,-104.466,54.2279
136.214,-93.0266,45.4453
137.671,-99.7823,44.4802
136.59,-92.0531,43.1718
136.12,-91.209,41.6582
136.933,-97.6701,40.5948
134.418,-74.1499,31.2177
135.089,-82.1174,22.8653
133.558,-64.4793,28.4226
136.323,-89.7751,13.477
136.209,-89.1326,13.1765
135.443,-79.6754,17.4438
135.162,-80.1427,16.49
134.916,-79.394,16.1191
136.036,-85.5059,10.7826
135.57,-85.1534,10.3816
132.728,-59.5822,5.00514
132.9,-59.514,0.289408
132.857,-60.6012,-20.1465
132.039,-52.2171,-1.54104
132.069,-51.5279,94.7912
133.569,-63.5473,94.5972
134.272,-69.3232,105.714
134.823,-74.3047,104.138
134.835,-72.0869,95.6263
134.636,-72.0743,86.574
135.779,-78.2028,71.431
135.582,-76.8947,65.11
136.552,-84.8776,69.1231
140,-111.492,76.5596
139.209,-108.926,66.4118
139.929,-109.153,65.5861
138.918,-105.606,62.9374
139.152,-105.041,59.754
139.213,-104.352,56.0571
138.781,-103.32,51.5477
138.242,-101.866,47.5886
137.426,-92.7706,45.3665
138.542,-102.436,44.2753
135.393,-77.4975,33.9464
135.122,-75.6042,32.3573
136.975,-91.7924,14.548
135.671,-78.2942,19.3988
138.394,-96.5104,7.90193
135.531,-79.7587,15.0006
135.219,-76.3431,13.9454
136.649,-83.5108,7.56241
134.71,-72.6384,7.93722
134.746,-70.8228,-4.96237
134.423,-69.1673,-6.36285
133.248,-61.4814,1.65972
133.532,-61.8162,-10.8749
132.755,-56.4157,-6.89447
132.135,-50.8803,94.7927
132.425,-52.2951,95.057
133.847,-63.2047,95.9297
134.71,-68.7562,105.521
136.567,-80.7798,85.575
137.225,-82.7037,82.9703
139.942,-102.052,81.5235
141.13,-109.564,64.5268
138.36,-93.2388,47.4951
139.508,-102.642,44.4132
138.007,-92.8531,41.6622
140.378,-102.674,36.4889
136.765,-79.8448,36.4873
139.355,-101.781,34.1893
134.685,-69.3055,32.8242
139.606,-97.7471,18.3914
137.972,-91.7607,20.0367
139.205,-96.3397,17.2537
136.921,-85.2142,20.6286
138.199,-93.2029,15.3272
136.743,-80.7224,19.4712
136.384,-80.7499,14.4915
138.907,-94.8608,2.55493
134.518,-66.9049,2.59116
132.569,-54.3988,-12.05
132.046,-49.5242,94.3894
132.67,-52.6016,94.9899
133.529,-58.019,103.505
135.21,-68.1598,105.837
135.388,-69.4381,89.7193
136.433,-77.2851,88.9228
137.782,-84.2154,81.3181
136.934,-77.101,67.8076
137.997,-85.1278,69.903
142.289,-109.923,63.1296
139.336,-93.6705,49.8185
141.317,-103.113,43.6838
139.353,-92.5269,38.0202
140.487,-98.6695,19.5111
137.414,-81.528,14.8377
136.197,-74.9588,16.1647
133.811,-57.9939,102.022
133.757,-57.6044,96.6401
134.863,-64.1347,96.4489
138.919,-84.9558,80.0415
139.089,-86.0946,69.9977
144.304,-113.083,75.7362
143.539,-110.297,61.6612
140.429,-93.9593,52.5144
143.72,-113.991,51.3149
142.168,-103.063,43.2957
136.132,-70.311,35.0598
142.176,-100.918,24.9465
142.03,-100.737,23.7422
141.689,-100.039,21.7696
141.27,-99.3056,20.4046
138.315,-82.228,22.494
138.47,-81.6811,16.3506
141.009,-95.4547,7.07738
136.078,-70.877,7.84018
134.518,-61.9797,-19.9992
132.709,-52.3122,-19.0043
133.041,-52.8225,94.9032
133.997,-58.0818,94.1646
135.024,-62.3466,82.618
137.067,-74.1088,105.121
137.197,-72.2122,96.5012
138.069,-76.6418,70.1343
138.723,-81.6453,67.9368
143.39,-103.132,81.0441
141.555,-94.2663,55.5805
143.456,-106.147,53.784
142.955,-103.789,43.469
140.52,-91.7786,34.469
142.772,-101.717,32.5143
140.946,-91.0096,31.3644
143.291,-102.79,28.6726
143.262,-102.185,27.7515
142.895,-101.551,26.8017
142.493,-101.053,25.801
135.331,-63.8666,27.1058
141.722,-94.3165,10.1194
138.689,-82.4758,15.9944
138.304,-80.525,10.1774
136.69,-71.4473,12.9198
137.066,-71.5621,6.194
133.324,-54.8424,-15.6716
133.273,-52.8474,94.6948
134.494,-58.1069,102.728
134.887,-61.0798,93.5579
136.457,-66.8464,92.4151
137.603,-72.6104,92.6814
140.124,-85.3329,79.1099
140.469,-87.1431,71.2564
142.636,-94.2152,58.9625
145.569,-110.34,58.581
146.473,-110.496,56.851
146.849,-114.712,50.1097
144.101,-104.492,43.3157
140.144,-82.9947,41.5641
137.317,-70.9336,37.7476
145.239,-105.451,34.8517
144.857,-105.148,33.8627
144.384,-104.377,32.561
143.971,-103.786,31.0942
141.212,-90.2896,29.5317
140.453,-83.8467,25.9965
139.633,-83.4352,18.1149
142.504,-96.6223,10.3612
143.987,-99.4288,6.81994
141.86,-92.5714,9.28805
141.356,-88.3257,9.22412
138.529,-76.1184,12.9495
139.555,-82.9659,5.79911
136.478,-66.8434,2.5817
135.991,-65.4354,1.74467
135.174,-61.5093,5.86766
136.472,-68.3823,-8.09497
132.254,-48.1512,93.9692
133.372,-52.846,94.6192
136.319,-64.5448,98.2385
138.801,-75.9862,71.8114
141.406,-85.825,78.3275
141.512,-85.5616,76.5691
141.836,-86.5803,74.6859
141.504,-87.3399,71.8499
140.492,-83.8269,65.9553
148.765,-114.693,75.3087
143.653,-93.6518,62.4263
147.032,-110.592,54.2976
147.541,-110.466,51.9968
145.4,-104.537,43.1423
146.486,-106.033,39.6564
145.881,-105.981,38.443
145.506,-105.692,36.5912
141.761,-89.3042,27.5001
142.125,-88.3447,25.9389
141.578,-85.8978,21.8912
141.298,-86.0105,19.8932
140.618,-84.543,19.9597
142.159,-91.0022,8.21741
141.912,-87.8117,7.7844
137.163,-67.8847,9.50834
135.819,-63.0327,-20.0513
134.108,-55.451,-8.01471
133.548,-52.6222,94.546
135.033,-57.9824,103.241
139.321,-75.3412,73.3742
142.477,-86.2724,77.1655
142.381,-87.3446,73.2053
143.042,-88.2904,71.9952
143.684,-92.7068,73.4754
145.091,-95.9069,73.7027
146.395,-100.464,74.4451
147.946,-110.009,49.5627
148.468,-109.403,46.8764
138.597,-71.903,41.5262
146.673,-104.642,43.1604
147.712,-105.782,41.2067
146.453,-102.025,30.8881
142.096,-87.3074,23.9554
145.406,-98.7316,10.4006
141.635,-82.8188,16.0911
143.835,-94.0434,5.63498
142.582,-88.108,9.11929
142.785,-87.4841,7.38526
140.58,-81.0643,4.52018
138.102,-69.9945,6.85996
135.419,-59.4256,-0.571254
133.656,-52.4158,94.3294
136.202,-61.8086,82.4469
139.677,-73.6641,106.209
139.084,-72.3836,97.0568
140.071,-74.9913,74.8284
142.049,-83.6306,79.072
143.245,-86.8527,76.0607
143.564,-88.7092,71.1435
148.467,-104.497,75.0093
143.06,-86.1204,62.9752
148.643,-106.985,54.3584
148.978,-108.734,44.6793
148.185,-104.804,43.0022
152.282,-117.27,40.6866
142.736,-85.2884,29.5543
