X,Y,Z
127.903,-16.969,18.5076
128.241,-17.2322,18.7111
128.538,-17.3558,19.0954
129.247,-17.4553,19.4526
129.913,-17.6655,19.2966
130.334,-17.8998,19.2604
130.255,-17.8274,18.9638
129.769,-17.6574,18.6317
129.697,-17.5309,18.8275
129.723,-17.3373,19.1404
129.831,-17.4948,19.3275
129.775,-17.2686,19.6421
129.838,-16.8787,20.0524
129.836,-16.7355,20.1223
129.63,-16.7773,19.8772
129.815,-17.2443,19.5715
130.262,-17.3271,19.6533
130.158,-17.0313,19.4146
129.91,-16.6642,19.2656
129.576,-16.6527,18.9565
129.596,-16.9115,18.9067
129.454,-17.1728,18.7617
129.539,-17.113,18.8833
129.755,-16.8944,18.8517
129.725,-17.019,19.1087
130.046,-17.0482,19.4442
130.517,-16.4344,19.8695
130.766,-16.0206,20.2127
130.258,-16.2114,19.9897
129.52,-16.0168,20.3797
129.186,-15.0503,21.3909
129.203,-14.7703,22.0568
128.493,-15.2239,22.0715
127.462,-14.9353,22.3396
127.094,-13.8915,22.8721
127.224,-13.7153,22.8894
126.35,-13.9403,22.7045
124.668,-14.1608,22.7505
123.645,-14.1423,22.9469
122.947,-13.7909,23.1296
121.85,-12.762,23.5591
121.235,-11.4817,24.6426
121.351,-11.0619,25.6146
121.481,-11.9097,26.0751
121.245,-12.592,26.2588
121.346,-12.6161,26.4608
121.65,-12.0319,26.794
121.63,-11.4626,26.8049
121.299,-11.658,26.2378
120.799,-11.9711,25.7396
119.628,-11.2727,25.8076
118.696,-10.2664,26.1465
118.398,-10.0209,26.0125
118.127,-10.281,25.6069
118.032,-10.3978,25.2046
118.393,-9.85754,25.1222
119.296,-9.49253,25.0378
120.057,-9.24785,24.6993
120.633,-9.42509,24.667
120.827,-9.76663,24.9999
120.244,-9.6987,25.2248
119.679,-9.41589,24.9631
119.821,-9.57186,24.7362
120.284,-9.77473,24.8158
120.497,-9.74763,25.0795
120.303,-9.4814,25.4274
120.049,-8.74283,25.7253
120.152,-7.93983,25.9382
120.396,-7.92258,25.9353
120.851,-8.78039,25.7092
120.983,-9.62964,25.3433
120.934,-9.2573,25.7956
121.193,-8.51689,26.3166
121.582,-7.6378,26.6436
121.987,-6.74778,27.2619
121.689,-5.24303,28.2909
121.971,-4.12103,28.2364
121.88,-4.05391,28.0766
121.556,-3.82046,27.9178
121.898,-3.50422,27.9773
123.056,-3.36171,27.5973
123.806,-3.93572,26.9845
124.06,-4.9614,26.4032
124.364,-5.74939,25.5075
124.564,-5.59209,24.9362
124.496,-4.82656,24.9307
124.493,-4.16026,25.2429
124.765,-4.39193,25.0933
125.536,-5.23811,24.8385
125.572,-5.80926,24.5181
124.883,-5.64321,24.6296
124.227,-5.90462,24.4341
124.059,-6.18313,24.1347
124.141,-6.17136,24.4009
124.028,-6.19418,24.373
122.936,-6.2371,24.0937
122.35,-6.60591,24.079
122.747,-6.82517,24.0145
122.868,-6.539,23.8723
122.746,-6.32064,23.846
122.683,-6.17006,24.0874
122.379,-6.05972,24.2208
122.105,-5.90773,24.3897
121.732,-5.84654,24.5678
121.618,-6.00019,24.3942
121.948,-6.29896,24.383
122.78,-6.24089,24.9321
123.223,-6.35037,25.3303
123.839,-6.09375,25.5899
124.357,-5.53424,26.1012
124.538,-5.3191,26.1201
124.335,-5.58723,25.453
124.333,-6.03289,24.5681
123.942,-6.1079,24.0586
123.733,-6.05797,23.9814
123.991,-6.13545,23.6181
124.322,-6.96055,23.1375
124.16,-7.83672,22.4211
124.011,-8.81574,22.3469
124.5,-9.5184,22.3899
124.383,-9.32412,22.7
123.846,-8.7216,23.0404
123.474,-8.96625,22.9232
123.744,-10.3041,22.7469
124.093,-10.5889,23.421
124.131,-10.4225,24.0501
124.019,-10.3824,24.7291
