X,Y,Z
108.142,4.49433,101.436
109.936,4.84501,101.849
111.274,5.12025,102.197
112.625,5.44596,102.46
113.864,5.77765,102.704
114.894,6.17177,102.828
115.805,6.58192,102.961
116.491,6.88003,103.037
116.956,7.10524,103.064
117.31,7.38691,102.978
117.42,7.43137,102.882
117.433,7.54697,102.674
117.32,7.40467,102.469
117.208,7.4611,102.381
117.214,7.36173,102.315
117.103,7.36771,102.312
117.114,7.46709,102.372
116.996,7.42261,102.468
117.003,7.40798,102.453
116.993,7.25815,102.502
116.876,7.21369,102.597
116.87,7.17785,102.697
116.968,7.12142,102.8
116.863,7.02803,102.735
116.739,6.99816,102.846
116.29,6.92266,102.78
115.614,6.74971,102.656
114.833,6.64321,102.414
113.61,6.51168,102.022
112.275,6.38612,101.625
110.825,6.16716,101.175
109.152,5.97003,100.716
107.151,5.83133,100.147
104.71,5.61868,99.2633
102.262,5.35556,98.4785
99.7035,5.09842,97.6996
96.8131,4.81027,96.7495
93.6964,4.43468,95.7412
90.2419,3.97762,94.6614
86.5649,3.63187,93.6342
82.8815,3.13629,92.6557
79.1889,2.54134,91.6366
75.7356,2.23257,90.7666
72.3972,2.0227,89.9602
68.9571,1.96306,89.0922
65.6392,2.19021,88.3709
62.8782,2.39295,87.6777
60.341,2.73203,87.1928
57.8098,3.12158,86.6086
54.9385,3.47857,86.1123
52.1969,3.97942,85.5799
49.6632,4.42327,85.1457
47.2312,4.70594,84.7524
44.8028,5.08798,84.4216
42.3647,5.33424,84.1396
39.9302,5.66551,83.9081
37.4806,5.84695,83.7254
35.1503,5.97199,83.6459
32.7,6.10298,83.5626
30.355,6.18159,83.5824
28.1179,6.15058,83.5553
26.3358,6.14625,83.4441
25.113,6.16115,83.4984
24.5561,6.19086,83.4795
24.3387,6.20274,83.4633
24.2323,6.10929,83.4089
24.1295,6.11523,83.4019
24.1234,6.06479,83.498
24.2427,6.00841,83.6011
24.3359,5.84937,83.6536
24.4316,5.64315,83.8054
24.7465,5.32563,83.9174
25.0527,5.00811,84.0261
25.5807,4.52886,84.1963
26.7622,3.86763,84.4359
28.2851,3.3877,84.7885
29.8078,2.89681,84.8881
31.677,2.50056,85.0539
33.5278,1.95051,85.2689
35.625,1.54316,85.4385
37.8275,1.07502,85.7163
40.1414,0.600985,85.9932
42.4462,0.130506,86.2701
45.317,-0.373342,86.5661
47.977,-0.672806,86.9496
50.6341,-0.873539,87.3896
53.302,-0.918231,87.7809
56.1963,-0.875419,88.2305
59.5335,-0.816733,88.8453
62.8875,-0.400171,89.5127
65.9038,-0.0651713,90.118
68.8123,0.375154,90.7702
71.9435,0.803598,91.4392
74.8425,1.24392,92.0917
77.751,1.68425,92.7443
80.4331,2.03707,93.3385
83.1031,2.28898,94.1316
85.2116,2.3229,94.6504
86.9834,2.42356,95.3116
88.6367,2.3314,95.8676
90.0612,2.20066,96.5153
91.7025,2.05804,97.1707
93.012,1.83386,97.7738
94.3276,1.66013,98.2618
95.5476,1.64219,98.7152
96.6405,1.48034,99.2016
97.618,1.36259,99.5849
98.6056,1.25702,99.9681
99.1538,1.23588,100.237
99.4757,1.11714,100.447
99.6888,0.955401,100.503
99.6826,0.904959,100.603
99.4624,0.817483,100.532
98.9045,0.686459,100.312
97.6748,0.504393,100.019
95.8844,0.20234,99.755
93.1965,-0.350124,99.3088
89.9476,-0.822306,98.7442
87.1345,-1.46819,98.2435
84.5387,-2.12601,97.7505
81.9449,-2.8728,97.2068
79.5897,-3.44195,96.5227
76.9084,-3.74403,95.829
74.5735,-3.86521,95.2482
72.2484,-3.83655,94.6186
69.7102,-3.64616,93.9326
67.0545,-3.50026,93.3423
64.2813,-3.40045,92.8475
61.3835,-3.54262,92.3469
58.3585,-3.87915,91.9906
55.2103,-4.4085,91.5291
52.1591,-5.23671,91.1689
49.2025,-6.42659,90.7599
46.5695,-7.68471,90.4617
44.2972,-8.90433,90.0756
42.2421,-9.84372,89.8491
40.4301,-10.3469,89.7335
38.7329,-10.7466,89.6724
37.38,-11.1286,89.5194
36.258,-11.2542,89.3751
35.4852,-11.4061,89.2487
34.9351,-11.566,89.1301
34.7347,-11.5487,89.1056
34.7448,-11.5348,89.1072
34.7527,-11.575,89.2082
34.9441,-11.9873,89.5122
35.5775,-12.5228,89.7806
36.8423,-13.4931,90.1233
38.5643,-14.4331,90.6158
40.501,-15.3396,91.0356
42.822,-15.6157,91.4182
45.3791,-15.5596,91.8553
48.0704,-15.2051,92.1984
50.8877,-14.4071,92.4093
54.3886,-13.5035,92.8229
57.4368,-12.7675,93.1422
60.7933,-12.3102,93.7095
64.0364,-11.887,94.3723
67.268,-11.6727,95.1877
70.3674,-11.5095,96.0838
73.1396,-11.4131,96.9286
75.7846,-11.3612,97.8689
78.5504,-11.3152,98.813
81.6467,-11.1387,99.9842
84.3143,-10.8268,100.927
87.0061,-10.2761,101.871
89.5803,-9.51927,102.664
92.0715,-8.30706,103.306
94.3742,-6.69502,103.894
96.718,-4.52155,104.137
98.9758,-2.00459,104.192
101.01,0.388139,104.026
103.05,2.8313,103.761
105.1,5.42428,103.447
106.913,7.92974,103.075
108.986,10.9316,102.714
111.055,13.824,102.303
112.871,16.1056,102.079
114.662,18.0619,101.788
116.344,19.8095,101.656
117.891,21.527,101.604
119.096,23.062,101.704
120.073,24.5541,101.646
120.918,25.9571,101.784
121.892,27.5039,101.891
122.509,28.6696,102.019
123.005,29.6916,102.191
123.498,30.6054,102.313
124.089,31.2728,102.438
124.447,31.8023,102.603
124.678,32.1375,102.912
124.698,32.4357,103.064
124.582,32.5242,103.345
124.357,32.5852,103.487
123.785,32.5632,103.817
123.33,32.2876,103.9
122.754,32.0179,103.978
122.066,31.763,104.053
121.492,31.4443,103.981
120.692,31.1881,103.803
119.904,30.8829,103.475
119.12,30.5273,103.246
118.213,30.0292,102.812
117.427,29.6605,102.334
