X,Y,Z
67.166,-54.4045,77.8107
65.1213,-56.3975,74.6347
69.7031,-53.0665,69.7243
71.4492,-51.815,66.6623
66.4386,-56.0249,65.9188
70.8353,-51.8854,62.1671
70.7582,-51.7531,56.0946
92.9524,-36.4883,3.47745
98.4153,-33.0219,125.611
96.3989,-34.4969,118.141
95.5106,-35.4213,115.212
90.0644,-38.9767,113.702
88.6245,-40.1768,108.638
82.3605,-44.705,111.66
83.4702,-44.1284,107.55
83.2484,-44.5745,107.2
82.2764,-44.9808,106.455
79.3291,-47.6408,108.735
80.8875,-46.2918,104.179
80.1993,-46.3569,103.206
79.4841,-46.5837,102.287
77.7866,-47.8028,101.351
73.6446,-51.1718,102.23
73.2627,-51.7022,101.977
74.0981,-50.6913,96.159
71.7961,-52.4554,94.0703
71.6771,-52.7185,93.4188
62.4776,-59.4987,94.3368
61.7222,-59.5582,89.1838
59.719,-61.7391,83.3058
69.1394,-54.821,78.2763
66.9613,-56.8051,76.0439
71.3202,-53.4859,71.0944
69.0318,-55.2555,69.056
72.0481,-52.3301,67.5445
67.09,-56.2417,66.251
68.6943,-55.4155,62.9043
72.5071,-52.1467,62.0762
69.9009,-54.2083,55.5769
72.822,-51.9869,55.5353
71.9358,-52.454,50.9051
75.2937,-50.0757,49.0526
93.0315,-37.1088,5.88474
98.1922,-33.6543,119.958
96.9813,-34.6024,116.45
83.4821,-44.5465,110.354
81.5884,-46.2026,109.285
81.9635,-46.4287,105.787
81.4676,-46.3571,105.063
79.6626,-48.3239,104.362
79.0307,-48.052,103.768
77.0362,-50.0189,103.775
78.4871,-48.7588,101.428
68.1088,-56.9346,109.82
72.2511,-53.0628,100.397
71.3015,-54.1297,99.6924
70.9807,-54.6585,98.7033
72.5491,-53.2083,93.9542
72.3466,-53.7578,93.2695
64.1275,-59.704,94.8416
57.3017,-64.484,87.7754
62.2727,-61.8312,83.2043
60.7708,-62.966,81.1324
69.893,-55.3399,69.7695
74.119,-52.6342,68.4997
73.5311,-52.4285,66.983
68.8533,-56.6807,66.3568
70.0177,-55.7373,63.1992
69.4574,-55.1178,61.781
72.0986,-53.7971,60.6033
71.1343,-54.9331,58.1544
74.0528,-52.0441,57.2335
73.0717,-52.808,53.3893
71.7395,-53.5777,51.3411
77.1396,-50.1289,50.6034
74.0862,-52.5414,46.9351
91.9429,-38.7329,4.3395
92.4927,-38.389,3.95545
93.7502,-37.214,3.11884
104.723,-29.0054,128.205
97.0233,-35.1768,117.978
95.2094,-36.8451,115.166
90.1309,-40.9018,120.979
88.0629,-42.3291,118.078
