X,Y,Z
-87.7908,-64.0322,-18.7323
-87.7908,-64.0217,-18.7111
-87.6958,-64.1133,-18.7507
-87.7189,-63.9542,-18.7723
-87.6199,-63.981,-18.6435
-87.6436,-63.9599,-18.6119
-87.5474,-63.9507,-18.5935
-87.5546,-63.9402,-18.5829
-87.4544,-64.0032,-18.7236
-87.4534,-64.0032,-18.7131
-87.3418,-64.0046,-18.7075
-87.3431,-64.1055,-18.7446
-87.3431,-64.1055,-18.7446
-87.2334,-64.0583,-18.8483
-87.2323,-64.0688,-18.8378
-87.2323,-64.0688,-18.8378
-87.1208,-64.0701,-18.8405
-87.1202,-64.2187,-18.7871
-87.1178,-64.1177,-18.7291
-87.0145,-64.1191,-18.7319
-87.0153,-64.0715,-18.814
-87.0153,-64.0715,-18.814
-86.9062,-64.1739,-18.8644
-86.9134,-64.1634,-18.8539
-86.8043,-64.2658,-18.9126
-86.6947,-64.2196,-19.0163
-86.4715,-64.2224,-19.0218
-86.3624,-64.3258,-19.0722
-86.1393,-64.3286,-19.0777
-86.0253,-64.2291,-19.0329
-85.9137,-64.2305,-19.0357
-85.6906,-64.2333,-19.0413
-85.4655,-64.2837,-18.9459
-85.2443,-64.2389,-19.0524
-85.0212,-64.2417,-19.058
-84.9096,-64.2431,-19.0607
-84.8,-64.1969,-19.1645
-84.4653,-64.2011,-19.1728
-84.2441,-64.1553,-19.2793
-84.019,-64.2057,-19.1839
-83.7959,-64.2085,-19.1794
-83.4636,-64.3136,-19.2354
-83.1289,-64.3179,-19.2437
-82.6772,-64.28,-19.1064
-82.3441,-64.4328,-19.0614
-82.0119,-64.539,-19.1272
-81.7931,-64.5951,-19.2813
-81.5724,-64.6988,-19.3344
-81.3498,-64.8502,-19.2866
-80.792,-64.8474,-19.3005
-80.3438,-64.9006,-19.2107
-79.8926,-64.7043,-19.1267
-79.4371,-64.4547,-18.8941
-78.9802,-64.103,-18.614
-78.5304,-63.7524,-18.334
-77.9619,-63.6909,-17.9499
-77.3973,-63.5437,-17.7677
-76.84,-63.4361,-17.4846
-76.3875,-63.4269,-17.2555
-76.0534,-63.3245,-16.9667
-75.7118,-63.1574,-16.787
-75.2575,-62.908,-16.5634
-74.9141,-62.8058,-16.276
-74.3489,-62.7064,-16.0017
-73.892,-62.6532,-15.6147
-73.4392,-62.7009,-15.2841
-73.0929,-62.8019,-15.0904
-72.6469,-62.9952,-14.9558
-72.2074,-63.1973,-14.8203
-71.7625,-63.5003,-14.7245
-71.4295,-63.9894,-14.4717
-71.0009,-64.7455,-14.4653
-70.6858,-65.8938,-14.6466
-70.3783,-67.3534,-14.9707
-70.2957,-68.7624,-15.3903
-70.2258,-70.5218,-15.8433
-70.1571,-72.2302,-16.6642
-70.2025,-74.0468,-17.5211
-70.1331,-75.6155,-18.3865
-69.9427,-76.9305,-19.0109
-69.7506,-78.2554,-19.6171
-69.5652,-79.7725,-20.3364
-69.2839,-81.5519,-21.5517
-68.9256,-84.0451,-23.3442
-68.4362,-86.2288,-25.0048
-67.9503,-88.1655,-26.4137
-67.4591,-89.7438,-27.7808
-67.0723,-91.0179,-29.0105
-66.5615,-92.0939,-29.8904
-66.1538,-93.113,-30.8764
-65.726,-93.7838,-31.5711
-65.321,-94.5555,-32.3134
-65.0154,-95.3257,-33.0453
-64.6034,-96.1032,-34.037
-64.1926,-96.8795,-35.0288
-63.4658,-98.0235,-36.5494
-62.9464,-98.7073,-37.7458
-62.6642,-99.388,-38.9366
-62.2548,-99.9693,-40.0752
-61.9704,-100.542,-41.2184
-61.5566,-101.07,-42.216
-61.1401,-101.497,-43.1659
-60.8405,-102.124,-44.2082
-60.4515,-102.704,-45.5966
-59.9383,-103.097,-47.1493
-59.5323,-103.441,-48.5505
-59.2172,-103.772,-49.6996
-58.813,-104.062,-51.2018
-58.2933,-104.3,-52.5515
-57.7693,-104.633,-53.7063
-57.3542,-104.865,-54.8106
-57.1531,-104.986,-55.5976
-56.846,-105.169,-56.5514
-56.645,-105.29,-57.3464
-56.5529,-105.324,-58.0976
-56.5724,-105.334,-58.846
-56.6075,-105.501,-59.526
-56.7341,-105.464,-60.123
-56.856,-105.373,-60.5714
-57.077,-105.221,-60.619
-57.2994,-105.069,-60.6733
-57.6101,-104.965,-60.3677
-58.3727,-104.74,-59.7537
-58.6835,-104.636,-59.455
-58.8918,-104.633,-59.4493
-58.8802,-104.693,-59.6046
-58.8828,-104.794,-59.659
-58.8699,-104.746,-59.7599
-58.8705,-104.699,-59.8608
-58.8705,-104.699,-59.8608
-58.9821,-104.697,-59.858
-58.9821,-104.697,-59.858
-58.9821,-104.697,-59.858
-58.9821,-104.697,-59.858
-58.984,-104.649,-59.9658
-58.9858,-104.602,-60.0667
-59.2146,-104.456,-60.3639
-59.33,-104.359,-60.563
-59.3319,-104.312,-60.6639
-59.3418,-104.365,-60.8124
-59.4553,-104.316,-60.9175
-59.3288,-104.317,-60.9203
-59.3307,-104.277,-61.0212
-59.3326,-104.231,-61.1221
-59.3326,-104.231,-61.1221
-59.3326,-104.224,-61.1221
-59.3493,-104.176,-61.2231
-59.2389,-104.279,-61.2734
-59.2408,-104.231,-61.3744
-59.3523,-104.23,-61.3716
-59.3586,-104.228,-61.621
-59.3631,-104.282,-61.7546
-59.3728,-104.24,-62.1065
-59.3836,-104.306,-62.5044
-59.3868,-104.217,-62.9489
-59.2833,-104.224,-63.2012
-59.4136,-104.127,-63.4002
-59.4174,-104.032,-63.5953
-59.5327,-103.935,-63.7944
-59.5177,-103.935,-63.7944
-59.633,-103.886,-63.8907
-59.7509,-103.898,-64.1373
-59.9779,-103.752,-64.4495
-60.3077,-103.658,-64.8993
-60.5454,-103.465,-65.2974
-60.8858,-103.317,-65.5918
-61.1165,-103.124,-65.99
-61.4611,-102.98,-66.5409
-61.8033,-102.785,-66.9363
-62.1456,-102.59,-67.3317
-62.4852,-102.295,-67.6795
-62.939,-102.098,-68.0721
-63.3947,-101.854,-68.5656
-63.7369,-101.659,-68.961
-63.9631,-101.405,-69.2107
-64.0766,-101.356,-69.3088
-64.0915,-101.356,-69.3238
-64.0915,-101.356,-69.3238
-64.089,-101.353,-69.3238
-64.2025,-101.304,-69.4219
-64.4249,-101.13,-69.4772
-64.869,-100.678,-69.6262
-65.765,-100.078,-70.0669
-67.2256,-99.1302,-70.9656
-69.3479,-97.6269,-71.9423
-71.229,-96.1178,-72.6862
-73.4573,-94.4195,-73.5766
-75.3541,-92.7175,-74.4813
-76.7783,-91.4082,-74.8336
-78.4305,-89.8998,-75.335
-79.6342,-88.6999,-75.741
-80.3981,-88.0092,-76.1467
-81.161,-87.103,-76.4711
-81.8883,-86.2164,-76.7873
-82.5263,-85.3792,-77.2728
-83.2575,-84.3443,-77.6471
-84.005,-83.4051,-78.0828
-84.7624,-82.068,-78.5543
-85.7446,-80.4788,-79.0265
-86.8472,-78.6764,-79.3908
-87.8256,-77.2362,-79.8101
-88.8155,-75.6316,-80.0335
-89.6841,-74.1348,-80.5567
-90.2334,-72.8738,-81.0945
-90.8907,-71.7246,-81.4155
-91.5349,-70.4268,-81.7844
-92.0748,-69.2678,-81.8707
-92.6042,-68.0667,-82.0459
-93.3547,-66.7499,-81.9311
-93.9781,-65.3987,-81.9137
-94.5036,-64.0071,-81.9935
-94.9242,-62.7596,-82.0342
-95.3412,-61.5963,-82.1111
-95.7688,-60.6516,-82.2886
-96.184,-59.3988,-82.3178
-96.6076,-58.2531,-82.1563
-96.9283,-57.3296,-81.9808
-97.1225,-56.5192,-81.8661
-97.3312,-55.7681,-81.8936
-97.5334,-55.2241,-82.0122
-97.7321,-54.6047,-81.9927
-98.0593,-53.9947,-81.9529
-98.2639,-53.2449,-81.9863
-98.4622,-52.4992,-82.0131
-98.6662,-51.9382,-81.8806
-98.7628,-51.5817,-81.8475
-98.8688,-51.4384,-81.6525
-98.9682,-51.3417,-81.6025
-98.9545,-51.3006,-81.464
-99.0468,-51.1409,-81.277
-99.0332,-51.0998,-81.1284
-99.0211,-51.0108,-81.0805
-99.0275,-51.0226,-81.0805
-99.026,-51.0806,-80.9679
-99.0305,-50.9797,-80.92
-99.1405,-51.0265,-80.817
-99.1366,-50.8148,-80.7094
-99.2547,-50.7607,-80.5585
-99.2527,-50.6481,-80.5107
-99.3787,-50.5461,-80.4487
-99.3767,-50.4334,-80.4009
-99.3846,-50.3326,-80.3411
-99.3974,-50.2678,-80.1925
-99.3938,-50.2149,-80.0319
-99.4101,-50.2312,-80.0201
-99.409,-50.4277,-79.8663
-99.4163,-50.7251,-79.7385
-99.3057,-51.0237,-79.6349
-99.424,-51.1775,-79.5677
-99.4244,-51.3262,-79.5147
-99.3149,-51.44,-79.5548
-99.3133,-51.4879,-79.4603
-99.4311,-51.503,-79.4461
-99.4311,-51.503,-79.4461
-99.4295,-51.5509,-79.3352
-99.4258,-51.4978,-79.1866
-99.4321,-51.4978,-79.1866
-99.3189,-51.553,-79.0762
-99.3189,-51.553,-79.0762
-99.3255,-51.7017,-79.0013
-99.2168,-52.1129,-78.9454
-99.1177,-52.3517,-78.9425
-99.1222,-52.3995,-78.836
-99.1206,-52.4535,-78.7351
-99.2305,-52.5103,-78.6319
-99.2305,-52.5103,-78.6319
-99.2285,-52.4111,-78.5841
-99.2147,-52.352,-78.4355
-99.2147,-52.3639,-78.4355
-99.3303,-52.2619,-78.3853
-99.3182,-52.1671,-78.3375
-99.3182,-52.1891,-78.3256
-99.3243,-52.1891,-78.3256
-99.3206,-52.136,-78.1669
-99.3169,-52.0948,-78.0183
-99.4342,-51.9511,-78.069
-99.4304,-51.8862,-77.9085
-99.4284,-51.7853,-77.8607
-99.5479,-51.6834,-77.8105
-99.5479,-51.6715,-77.7986
-99.5479,-51.6715,-77.8105
-99.5463,-51.7193,-77.7097
-99.5463,-51.7193,-77.7097
-99.5466,-51.8798,-77.6447
-99.5433,-52.1771,-77.5386
-99.5453,-52.2899,-77.5764
-99.4341,-52.4396,-77.5257
-99.424,-52.4515,-77.5257
-99.43,-52.4515,-77.5257
-99.43,-52.4676,-77.5257
-99.43,-52.4676,-77.5317
-99.4283,-52.5153,-77.419
-99.4303,-52.6162,-77.4608
-99.3247,-52.6012,-77.4632
-99.331,-52.5482,-77.3146
-99.3331,-52.649,-77.3505
-99.22,-52.787,-77.2999
-99.2263,-52.9356,-77.235
-99.2364,-52.9415,-77.235
-99.2346,-52.9876,-77.1282
-99.2406,-52.9876,-77.1181
-99.2486,-52.8867,-77.0585
-99.2545,-52.8867,-77.0585
-99.2524,-52.7858,-76.9989
-99.2524,-52.7858,-76.9989
-99.2684,-52.7858,-76.9871
-99.2684,-52.7858,-76.9871
-99.2823,-52.6731,-76.9275
-99.1708,-52.6743,-76.93
-99.1808,-52.6802,-76.9182
-99.2983,-52.6613,-76.9156
-99.3084,-52.6613,-76.9038
-99.3062,-52.5604,-76.856
-99.3103,-52.6141,-76.7433
-99.3164,-52.561,-76.5728
-99.3205,-52.6088,-76.472
-99.3264,-52.6088,-76.4601
-99.227,-52.7108,-76.4987
-99.2329,-52.7167,-76.4987
-99.1293,-52.8187,-76.5271
-99.0303,-53.0694,-76.5126
-98.8155,-53.3313,-76.5124
-98.6052,-53.72,-76.4474
-98.3826,-54.0196,-76.3464
-98.2713,-54.1694,-76.2843
-98.0485,-54.3203,-76.2364
-97.9554,-54.571,-76.2337
-97.7367,-54.7751,-76.3345
-97.5179,-54.9792,-76.4353
-97.2951,-55.1301,-76.3874
-97.0741,-55.2218,-76.4405
-96.8613,-55.2241,-76.4458
-96.5269,-55.3648,-76.3892
-96.1868,-55.517,-76.344
-95.9743,-55.668,-76.2963
-95.8605,-55.5466,-76.2512
-95.7467,-55.4469,-76.2061
-95.6333,-55.4958,-76.1193
-95.5198,-55.5448,-76.0211
-95.2842,-55.4577,-75.9787
-95.1707,-55.5169,-75.8805
-95.1707,-55.5169,-75.8805
-95.0591,-55.5181,-75.8832
-94.9372,-55.5193,-75.8858
-94.836,-55.5205,-75.8885
-94.7244,-55.5217,-75.8968
-94.6129,-55.5229,-75.8995
-94.3919,-55.6261,-75.9468
-94.1795,-55.7659,-75.899
-93.9648,-55.8161,-75.7923
-93.7397,-55.8551,-75.6968
-93.5191,-55.7455,-75.6544
-93.2959,-55.7376,-75.6708
-93.0728,-55.7401,-75.6762
-92.8519,-55.8434,-75.7292
-92.6265,-55.745,-75.6868
-92.4038,-55.9064,-75.639
-92.1806,-55.9089,-75.6443
-91.9453,-55.9591,-75.5487
-91.7244,-56.0733,-75.6018
-91.3897,-56.077,-75.6098
-91.1688,-56.1803,-75.6628
-90.9438,-56.2304,-75.5673
-90.6113,-56.335,-75.623
-90.3848,-56.4171,-75.6867
-90.1617,-56.4196,-75.692
-89.8378,-56.5719,-75.6468
-89.5012,-56.6127,-75.5539
-89.2762,-56.663,-75.4477
-89.0531,-56.6654,-75.4636
-88.9415,-56.6667,-75.4663
-88.8244,-56.6624,-75.4689
-88.7151,-56.7645,-75.5297
-88.7132,-56.8122,-75.4289
-88.7099,-56.9131,-75.4871
-88.7099,-56.9131,-75.4871
-88.7044,-56.8971,-75.4977
-88.6971,-56.9448,-75.4178
-88.692,-57.0935,-75.3752
-88.7981,-57.0712,-75.3777
-88.9023,-57.1178,-75.2848
-88.8864,-57.1123,-75.3058
-88.8787,-57.0114,-75.2686
-88.8627,-57.0114,-75.2792
-88.9621,-57.0685,-75.1864
-88.944,-56.9677,-75.1492
-88.9303,-57.0791,-75.2181
-88.7886,-57.0378,-75.0929
-88.8717,-56.9514,-75.0638
-88.8563,-57.1056,-75.0319
-88.8489,-57.0153,-74.9841
-88.8385,-57.0258,-74.9843
-88.9342,-57.0247,-74.9925
-88.9325,-57.0725,-74.8917
-88.9221,-57.0831,-74.9023
-88.9221,-57.0831,-74.9127
-88.9221,-57.0831,-74.9127
-88.9205,-57.1203,-74.8118
-89.0371,-57.1137,-74.8095
-89.0354,-57.1615,-74.7086
-89.1449,-57.0488,-74.6585
-89.1537,-57.0967,-74.5576
-89.2653,-57.0955,-74.5446
-89.2757,-57.0848,-74.5446
-89.3889,-57.0412,-74.6431
-89.4989,-57.0824,-74.5399
