X,Y,Z
140.794,-71.9204,-87.3617
140.28,-71.3359,-87.9843
139.811,-70.7802,-87.9729
139.594,-71.0498,-87.7437
139.213,-72.1015,-87.9503
138.567,-73.2081,-88.081
137.929,-73.8074,-87.8405
137.426,-73.6743,-87.8268
137.331,-72.5949,-88.1895
138.068,-71.4628,-88.7333
138.318,-71.0659,-89.1566
137.792,-71.3709,-89.8668
136.783,-71.5249,-90.5721
136.217,-71.8984,-90.6371
135.887,-72.1966,-90.4478
135.782,-71.6686,-90.5063
135.971,-70.9419,-90.8718
136.241,-70.9691,-90.6422
136.025,-70.9288,-90.0781
135.67,-71.1301,-90.2536
135.753,-71.412,-90.5228
135.893,-72.0032,-90.429
135.55,-72.2741,-90.7448
135.099,-72.1869,-91.4333
135.8,-71.3539,-90.9837
136.368,-71.0713,-89.4153
135.791,-71.78,-88.5942
135.613,-72.4814,-88.3554
135.674,-73.1127,-88.4343
135.664,-72.7146,-88.9062
135.63,-72.5407,-89.0327
135.353,-72.5131,-88.8863
135.495,-72.5332,-88.3038
136.009,-72.0831,-88.1874
136.45,-71.944,-88.2784
136.693,-72.3592,-87.682
137.193,-72.4108,-86.9592
137.703,-71.7332,-86.8326
138.346,-70.7528,-86.6915
139.085,-70.5001,-85.195
139.761,-71.5994,-84.0244
140.287,-72.9295,-83.5598
141.007,-72.896,-83.2282
141.721,-72.7727,-82.6471
141.788,-73.2975,-81.9379
142.265,-74.2637,-80.8062
143.218,-74.225,-79.8487
144.345,-73.6338,-79.5739
145.342,-73.1571,-79.4705
146.021,-73.2029,-77.912
145.828,-73.6226,-77.1574
145.254,-74.1483,-77.2088
145.267,-74.7451,-77.3761
146.624,-74.3864,-76.8102
148.656,-73.159,-75.7131
150.139,-71.6571,-74.6626
151.003,-71.041,-73.6698
151.987,-71.2178,-72.7981
152.849,-71.2979,-72.2435
154.233,-71.3675,-71.1936
155.421,-71.8155,-69.9914
156.211,-72.797,-69.3004
156.742,-74.0535,-68.5711
157.4,-75.0593,-67.5445
157.792,-74.7556,-67.0443
157.997,-73.8989,-66.8443
158.746,-73.7216,-65.9715
159.839,-73.2061,-65.3308
160.356,-72.1262,-65.6961
161.087,-71.2095,-65.6728
162.039,-70.9998,-64.6048
162.812,-71.0099,-63.2386
164.049,-70.2847,-62.6478
165.36,-68.9186,-63.2957
166.427,-67.395,-64.2635
166.478,-66.3244,-65.2473
166.362,-66.0798,-65.7211
166.533,-66.8732,-65.0176
167.081,-67.8648,-63.1128
168.196,-68.3181,-61.1215
169.621,-67.6299,-59.9838
170.58,-67.9861,-59.0356
171.301,-68.5826,-57.8628
172.229,-68.7032,-56.4007
173.269,-68.4802,-55.4702
173.775,-67.7946,-55.863
174.087,-66.0642,-57.228
174.102,-64.564,-57.541
174.05,-64.5799,-56.5344
173.921,-64.9531,-55.6356
174.475,-64.3383,-55.3286
175.255,-63.2158,-55.564
176.935,-62.2809,-55.567
179.044,-60.403,-54.5755
180.409,-59.1445,-52.3509
180.859,-58.9283,-51.3858
180.943,-58.9648,-51.7515
181.451,-59.0202,-51.1818
182.38,-57.2388,-51.2081
183.144,-54.5643,-51.772
183.634,-53.2208,-52.0738
183.988,-53.0338,-51.6313
183.8,-53.1235,-50.8985
183.913,-53.2683,-50.32
185.14,-52.5346,-50.3286
186.417,-51.8096,-50.2286
187.562,-51.5037,-49.647
188.566,-50.6132,-48.7889
189.452,-48.9237,-48.6553
189.801,-47.6721,-48.6828
190.26,-47.1318,-48.8523
190.512,-46.1835,-49.2191
190.453,-44.4604,-49.323
191.021,-43.5797,-48.7822
191.919,-43.5439,-49.2012
192.22,-44.0764,-49.4902
192.428,-44.4904,-48.3513
192.981,-43.3095,-46.8736
193.389,-41.3766,-46.4093
193.404,-40.4258,-46.0363
193.343,-39.8825,-46.1771
193.517,-38.22,-46.7188
193.349,-36.2939,-47.5574
193.589,-34.914,-46.764
193.83,-34.2214,-45.6808
194.097,-33.689,-44.7234
194.031,-33.7478,-44.3296
193.106,-33.2871,-45.2505
191.714,-32.6592,-47.0797
191.411,-32.6009,-47.531
191.097,-33.6256,-45.9966
190.852,-33.7775,-44.6223
191.38,-32.1765,-43.6635
192.264,-28.3022,-43.666
192.001,-26.4749,-43.0859
191.258,-25.6814,-42.1976
190.628,-24.816,-42.318
189.724,-23.4551,-43.3895
189.151,-22.4377,-43.1099
188.253,-21.5284,-43.1417
187.761,-21.1874,-43.3401
188.177,-20.7627,-43.281
187.912,-21.253,-42.4281
187.312,-21.0583,-41.4669
187.284,-18.9767,-41.1186
187.895,-15.6204,-41.4275
188.457,-15.0088,-41.1125
188.21,-14.9598,-39.5605
187.466,-14.0683,-38.3618
187.254,-12.4986,-38.6583
187.217,-11.0151,-38.9388
186.752,-10.2778,-38.4691
186.369,-8.58636,-37.9881
185.679,-7.15629,-38.3444
184.707,-6.66879,-39.4615
184.191,-6.16014,-39.9574
184.144,-5.02461,-40.0044
183.93,-4.43972,-40.2101
183.106,-4.39928,-40.9562
183.043,-4.50883,-39.8226
182.95,-3.40418,-38.5759
182.176,-1.33458,-38.4991
181.488,0.45966,-39.5702
181.927,2.2884,-40.6717
182.24,3.73601,-42.5737
181.634,3.92937,-42.7367
180.672,3.46862,-41.3191
180.158,3.58331,-40.1594
179.816,3.94659,-40.0292
178.888,3.74149,-39.5052
177.594,4.57257,-39.0508
176.032,6.75231,-39.0979
175.601,10.2251,-39.2225
175.525,12.3041,-37.737
174.752,11.2395,-37.3093
173.913,9.75863,-39.012
173.949,9.73774,-40.0055
174.053,9.30832,-40.0293
174.255,8.47736,-39.783
174.673,8.13368,-39.087
174.935,8.55087,-38.3888
174.54,9.2959,-38.2006
173.934,10.3466,-38.6661
174.541,11.5848,-38.6609
174.679,12.268,-38.8277
174.378,12.6222,-38.9383
173.815,13.3892,-38.745
173.448,14.4183,-39.3187
172.836,14.4543,-40.536
170.89,14.3709,-40.6227
170.61,15.7429,-39.1914
171.377,16.9215,-38.1782
171.944,17.5051,-38.356
171.994,17.4619,-39.234
171.658,17.1111,-40.2024
170.938,16.729,-40.8226
170.276,16.4023,-40.8319
169.31,15.9209,-40.7683
168.434,16.0678,-41.3106
167.233,17.927,-42.1583
166.743,21.3223,-42.5456
166.761,23.1852,-42.2787
166.469,23.022,-40.9813
165.954,21.9973,-39.9621
165.528,22.1248,-39.6347
165.019,22.9549,-39.8101
164.743,23.9135,-40.2377
164.661,24.2057,-40.8088
164.73,23.7107,-41.198
164.592,23.3138,-41.4112
164.605,23.0198,-41.863
164.432,22.5587,-42.0275
164.455,22.1576,-41.7724
164.361,22.0458,-41.4502
164.249,22.0051,-41.1733
164.155,21.531,-40.7676
164.403,21.0607,-40.4726
164.557,21.1418,-40.2362
164.519,20.9003,-40.2983
164.472,20.6172,-40.4357
164.342,20.7066,-40.5771
164.376,20.7844,-40.6936
164.386,20.7766,-40.7246
164.412,20.8299,-40.8961
164.094,20.8155,-41.1244
164.149,21.0905,-41.2944
164.285,21.5037,-41.4119
164.563,21.9083,-41.5948
164.721,22.4926,-41.7244
164.982,22.9839,-41.4543
165.222,23.444,-41.4046
165.192,23.3273,-40.9905
165.075,22.7111,-40.714
164.93,22.0475,-40.3218
165.009,22.1276,-40.2683
164.893,22.1704,-40.8164
164.387,21.8591,-41.4174
164.015,21.4951,-42.2092
163.977,21.7637,-42.8214
163.924,21.6291,-43.0414
164.073,21.3104,-42.7826
164.356,21.8852,-42.5707
164.463,22.1846,-42.3071
164.018,21.7159,-42.3548
163.34,21.0785,-42.3917
163.293,21.4543,-42.2464
163.492,22.0898,-41.9944
163.781,23.0195,-41.3104
164.036,23.9859,-40.9681
163.886,24.3065,-41.5335
163.598,24.7965,-41.7308
164.145,25.479,-41.4155
164.098,25.0681,-40.8444
163.397,25.2579,-40.4882
162.84,25.1786,-39.9329
162.26,24.7941,-39.6485
161.131,23.4676,-39.5255
160.253,22.2716,-39.7639
160.329,22.9613,-40.0211
160.877,24.898,-40.1342
160.84,26.6534,-40.2837
159.839,25.0942,-39.2581
158.275,21.4743,-37.7208
156.17,19.5863,-37.964
155.388,21.2929,-39.5505
156.598,25.0257,-40.0986
157.668,28.6144,-41.0193
157.553,29.7569,-42.045
157.894,30.1303,-42.3078
157.611,30.0518,-42.6959
156.468,29.2545,-43.5291
154.939,28.4286,-43.8086
154.17,28.4722,-43.5811
153.807,29.7465,-43.821
153.885,31.7773,-43.9347
154.217,33.0038,-43.6431
154.654,33.893,-42.8579
154.407,33.3301,-42.5554
153.179,31.7269,-42.2903
150.896,30.5214,-42.5834
150.119,32.3564,-44.8353
150.544,34.3254,-47.3057
149.859,34.5529,-48.9934
149.056,34.9078,-50.4486
148.73,35.6897,-50.7645
148.913,36.0428,-50.3076
148.814,36.4017,-50.1292
148.829,36.3955,-50.2968
149.065,36.4229,-50.3531
149.131,36.4798,-50.6131
149.085,36.9366,-50.8801
148.525,36.8812,-51.0305
148.363,36.641,-50.887
148.186,36.1463,-50.5609
148.244,35.8032,-50.1805
148.208,35.1539,-50.2406
148.235,34.9973,-50.505
148.115,35.7013,-50.7935
148.138,36.5729,-50.8293
148.236,36.9588,-50.5425
148.638,37.1848,-49.3225
148.984,37.7834,-48.9254
148.82,38.2825,-49.5005
148.848,38.3546,-49.9059
148.593,38.0417,-50.0843
148.521,37.4482,-49.9738
148.347,37.2055,-50.1144
148.231,37.7197,-50.611
148.266,38.1599,-50.9144
148.179,38.2619,-51.0881
147.87,38.0286,-51.3721
147.62,37.8597,-51.6415
147.465,37.8175,-51.8731
147.603,37.5753,-51.8929
147.603,37.5758,-51.8788
147.578,37.5157,-52.0135
147.604,37.488,-51.9581
147.531,37.6642,-52.0301
147.45,37.6468,-52.0395
147.426,37.5091,-51.9206
147.28,37.404,-52.1479
147.09,37.4863,-52.586
146.559,37.5661,-52.8095
146.095,37.3431,-53.05
146.051,37.3204,-53.169
146.384,37.4479,-52.8655
146.931,37.8578,-52.0917
147.358,38.7619,-51.967
147.3,39.3996,-52.3843
147.409,39.5467,-52.6788
147.515,39.4514,-52.4265
147.466,39.1972,-52.0251
147.47,38.7541,-52.0958
147.173,38.6345,-52.3011
147.195,38.1482,-52.1027
147.122,37.4652,-52.2682
146.704,37.1917,-52.8778
146.705,37.5676,-53.1126
146.991,38.1846,-53.5304
147.035,38.8006,-54.1426
147.205,38.9034,-54.2927
146.984,38.7607,-54.0677
146.714,38.8491,-54.2653
146.733,39.1318,-54.2448
146.541,38.8293,-54.2588
146.22,38.3308,-54.3016
145.794,38.1234,-55.0901
145.793,38.8811,-55.7254
146.241,39.2964,-55.8743
146.718,39.184,-55.8375
146.61,38.8117,-56.3647
146.249,38.3198,-56.7171
146.278,37.7634,-56.6295
146.343,36.8024,-56.1799
146.127,36.2409,-55.9543
145.792,36.4323,-56.0252
145.489,37.6637,-55.7551
145.32,38.3559,-55.2727
144.942,36.7866,-56.1956
143.677,35.9539,-59.3072
143.267,37.555,-60.8872
143.649,38.327,-60.4945
143.927,38.4972,-59.3465
143.998,38.3926,-59.0303
144.259,38.6331,-59.086
144.025,38.9775,-59.2023
143.89,39.4995,-59.4136
144.07,40.1192,-59.4287
144.437,40.6012,-59.0068
144.604,41.2233,-58.8361
144.678,41.6081,-59.251
144.634,41.3006,-59.3596
144.533,40.3394,-59.1326
144.275,39.695,-58.8778
144.042,39.5076,-58.7212
143.865,39.8343,-58.9428
143.867,39.9783,-59.0409
143.968,39.9328,-58.7938
144.1,39.6178,-58.4724
144.007,39.2842,-58.0439
143.955,38.8635,-58.0112
143.91,39.3648,-59.3296
143.987,41.133,-60.3772
143.793,41.798,-61.0811
143.479,40.6617,-61.7868
143.399,39.6017,-62.4932
143.306,39.2371,-62.7728
143.282,39.1293,-62.2373
143.34,39.4138,-61.4465
143.491,39.6643,-61.1342
143.568,39.6384,-61.1217
143.646,40.1196,-60.5563
143.676,40.9805,-60.1014
143.422,41.6222,-60.0503
143.044,41.5011,-60.4279
142.933,40.3894,-60.4305
142.509,39.3692,-60.4727
142.082,39.3072,-60.7015
142.188,39.9943,-60.8579
142.462,40.1429,-60.6967
143.106,39.6126,-60.1607
143.501,38.9303,-59.6883
143.374,38.0394,-59.5536
143.139,37.9389,-59.4956
142.816,38.3896,-59.7712
142.479,39.4505,-60.2853
142.284,40.0863,-60.5219
142.66,40.6922,-60.4622
143.043,40.9042,-60.4396
143.247,40.9997,-60.5236
142.895,40.9216,-60.7513
