60.3378,40.6756,11.7808
57.4518,31.3112,11.3128
50.6646,32.5426,12.7377
38.8777,34.9283,15.3715
46.9801,38.0411,17.0673
42.6868,39.5041,19.5653
40.3267,39.091,19.5636
34.9903,36.9559,18.9997
31.5745,36.694,20.6361
34.1345,38.5995,21.6875
36.614,39.7336,22.2114
41.0935,29.846,11.7286
29.387,23.8697,54.068
27.6289,31.0571,44.3129
38.3685,39.98,38.3765
35.6336,39.7984,35.9261
33.6231,39.2388,34.2715
17.5649,29.7979,37.1971
29.3594,38.2108,31.0004
27.8156,37.2723,28.8302
30.2308,38.7609,28.95
25.5414,36.0069,32.9041
32.8673,39.4959,31.4809
49.1102,47.3093,26.2806
40.1116,40.2242,23.6177
54.9526,47.2532,21.1004
43.716,31.6094,5.70401
52.633,34.8422,7.07404
43.342,22.9925,6.88016
53.2428,24.3626,4.91311
32.9997,15.0862,3.48994
46.6663,18.6518,3.00512
42.9361,1.62337,-6.35096
63.3644,10.9174,-9.705
71.7007,14.9189,-10.2472
79.5976,18.5599,-10.2045
70.2982,11.6939,-10.0887
4.79442,28.0675,23.0184
16.9923,37.6778,30.5281
14.4004,37.0541,32.7908
4.47865,35.0278,34.1673
3.42836,40.3814,32.7683
3.64429,38.9734,28.4023
5.84096,34.9395,23.7701
8.69565,32.109,20.0678
1.29417,29.9275,19.0944
1.79894,34.0327,19.2465
1.59985,37.6127,23.9659
5.41795,41.7723,25.6518
10.0552,41.3111,25.6219
14.4,39.2968,27.5761
14.5618,33.0978,34.1555
10.988,39.5455,33.0001
14.1674,41.7096,30.2772
19.3835,41.4886,28.2138
1.89039,28.0278,29.9426
25.6117,41.7162,27.3827
33.0579,44.26,27.8391
35.019,44.9678,26.226
27.8427,42.8939,25.325
22.9103,41.7431,24.7633
19.7169,40.8992,25.1177
15.467,37.0244,26.6464
26.2449,42.3893,29.1205
19.0026,33.4661,33.0743
36.9389,46.4083,31.3929
28.2491,37.0884,33.313
33.1815,43.3746,32.6718
18.5038,36.8443,29.4485
16.8932,38.1977,35.3838
25.3911,40.6711,37.7845
33.8916,42.8803,40.0137
40.6027,44.504,40.846
25.4694,34.0902,40.4303
45.2885,45.5001,40.5087
42.4173,44.0058,40.5533
17.8404,31.5658,38.8412
25.6217,37.6425,40.9799
14.2597,33.1111,41.1671
31.5896,32.0541,43.6147
23.6066,34.9846,46.9497
27.2468,36.0508,47.8866
-19.7639,37.1504,36.5961
-14.495,40.206,29.2763
-8.97308,39.761,22.0178
-6.80392,36.1835,18.6036
-5.8075,31.4008,16.2884
13.5577,18.4554,3.49761
21.7772,18.1382,0.909987
24.5558,17.8947,-1.03448
18.9911,16.9074,1.51815
26.9696,17.8325,-2.58951
29.5282,17.762,-2.98971
31.9856,16.2619,-3.23681
29.8052,6.91875,-2.93108
77.6241,11.5305,-13.7709
69.8561,4.25517,-13.5739
109.101,45.9553,0.152799
97.0625,41.4036,-3.77645
88.2127,33.6789,-5.64862
78.2548,24.2498,-4.54165
79.4865,33.2058,0.0596374
96.6923,48.267,4.6297
97.0897,48.6308,7.1919
103.579,53.4352,9.00716
70.737,35.0633,3.38651
65.9861,33.3355,2.35344
63.3583,33.6589,3.58347
66.406,36.6154,5.28847
71.9565,41.0184,7.87525
84.2457,54.5181,15.3992
67.344,42.7407,13.604
46.8518,35.245,11.6756
36.4115,29.3474,10.1608
8.09365,23.3725,10.4837
37.2077,34.2692,14.1928
40.4455,36.5207,16.1828
22.1712,28.9139,11.6187
36.1377,34.8652,16.0065
28.4022,31.9436,14.9572
13.3939,27.9062,12.3416
-1.01893,24.756,10.2081
10.4258,30.699,18.4655
7.63342,27.7393,14.3104
1.36604,25.8798,13.8724
9.03638,29.8495,24.0236
2.46797,25.5341,25.2652
22.2794,31.1866,38.3564
4.27846,27.9479,37.6968
14.4136,35.1066,38.5908
8.63071,31.4195,38.8955
42.8343,18.9885,58.008
52.1136,23.5684,53.8135
29.1358,19.256,65.0737
35.0892,20.6844,65.263
44.4354,26.0888,60.9757
67.9287,36.8395,45.6979
58.1727,30.7068,51.3935
63.6652,34.3996,48.0669
62.2226,36.6301,48.8364
60.6693,39.4281,49.3961
58.3986,42.397,50.2862
57.3081,36.1688,53.0442
63.0149,44.9135,49.3277
70.3681,47.6948,44.7267
65.7548,42.1465,47.7581
68.2385,43.9811,45.5751
78.2212,51.4579,41.4066
70.3129,45.6878,44.28
79.9846,54.9161,41.0835
67.4933,46.34,47.9882
76.669,54.5462,41.7998
70.6791,53.1096,42.9777
56.8257,42.192,51.8075
66.4418,51.9583,44.7066
52.6781,40.6894,53.8158
49.4741,39.4859,55.3778
60.4062,49.4475,49.1358
47.0396,37.6377,57.3195
57.1661,48.1336,51.8196
49.9973,34.8139,56.8622
55.6403,33.3404,54.6672
80.1696,41.5506,40.5974
88.5659,41.6191,29.218
89.4129,41.5557,23.876
84.473,41.3673,20.2263
57.5077,26.6252,55.6526
74.9888,38.8948,32.7755
53.1437,17.323,53.7717
62.008,16.6006,46.1584
71.9849,17.4035,32.2854
73.8599,15.8308,29.4401
75.5307,16.3742,25.5224
70.0592,13.4843,29.6962
64.2822,11.3459,34.2499
58.7588,9.21234,38.701
53.1985,7.15621,41.9926
65.4544,4.75601,30.2767
74.36,6.75017,22.2291
68.849,6.32684,27.8447
61.7173,6.37586,34.4898
46.3847,8.81492,52.0932
56.4422,7.78684,42.6607
74.7988,-0.999764,19.5641
69.7103,4.4088,32.3938
51.5317,12.1856,53.4232
49.1914,5.51275,52.314
61.5861,13.446,44.4416
57.6251,6.69128,45.8698
67.4177,10.2793,35.4868
61.9026,7.45814,39.762
65.4106,6.93023,38.2231
44.2882,3.33507,53.3098
78.8687,-2.33028,14.9638
64.9535,-4.46377,28.8476
14.0526,12.2524,-0.465972
8.35033,9.18407,-0.347321
-0.0243793,4.88833,-0.418264
-16.2135,-1.06145,-2.35872
-14.145,0.0701366,-1.07506
13.5981,6.92691,-0.497548
-7.81995,1.87236,-0.176775
3.63688,4.38313,-0.0721862
9.98715,4.38707,-0.685538
3.65001,-4.49413,-1.80554
-10.8056,-10.5969,-4.70359
-16.432,-11.8225,-4.13798
11.2446,-3.83386,-2.37294
-12.8665,-9.6585,-3.4105
-5.28191,-6.44482,-2.40206
21.9633,0.414233,-1.41736
5.23465,-5.22876,-3.36044
-16.4641,-13.7384,-6.90146
-20.0611,-15.3141,-8.12601
12.4925,-6.67848,-4.32056
-8.61596,-9.51679,-4.1534
8.67035,-6.09301,-4.57871
-1.76012,-10.3873,-5.74758
-10.0548,-14.2622,-6.43518
-12.6519,-13.6701,-6.40611
-5.29812,-9.64668,-3.26964
7.12614,-5.59037,-1.39335
15.3612,-4.24587,-1.80673
2.84502,-11.9003,-4.83464
-7.21379,-17.9793,-5.58812
-12.8195,-22.4403,-6.35021
-5.28976,-20.8963,-6.49659
5.06248,-19.0022,-5.60558
2.08384,-21.2736,-5.21608
-3.69529,-23.2527,-5.89743
-8.74021,-24.6652,-6.46242
-10.4725,-23.7107,-5.95556
-7.23954,-21.6441,-6.06199
-2.07571,-20.4138,-6.33737
0.630836,-20.7159,-6.27446
-1.3414,-22.4581,-6.52226
-7.45765,-26.4398,-6.70484
-4.89305,-25.867,-6.29781
-0.0645159,-24.9522,-6.08903
3.00971,-25.5331,-5.96869
1.5427,-27.3346,-6.41532
-2.64931,-29.3702,-6.68834
-9.27851,-31.2554,-6.71455
-10.891,-30.99,-6.944
-8.7129,-29.5769,-7.12174
2.49427,-28.5638,-6.78954
-1.40313,-31.0113,-6.84645
-9.78065,-34.6939,-7.30061
-14.4087,-36.4163,-7.87864
-15.8794,-36.4498,-7.76805
13.5108,-29.9618,-6.44449
-13.5845,-35.0251,-7.32249
-5.48394,-32.2186,-6.30224
22.9046,-27.6076,-7.05896
0.36929,-32.0958,-6.1224
2.21295,-33.7885,-6.13768
-1.15843,-36.3787,-5.91215
-11.3214,-40.4995,-6.33697
-20.3926,-44.3064,-6.47055
10.3099,-36.2598,-7.73884
-27.4179,-47.6679,-6.5352
3.46327,-40.9006,-6.16175
-30.6902,-49.5889,-6.47259
1.14567,-43.6459,-5.05037
-26.9499,-48.449,-6.94921
4.42513,-43.481,-5.03451
-19.4604,-46.7362,-6.27394
11.4083,-41.7522,-5.98431
-10.5598,-45.3197,-5.73397
-3.81483,-45.7612,-4.92325
-3.66845,-48.4116,-4.53144
-10.669,-50.6679,-3.99591
-20.7728,-52.7564,-4.13335
10.5161,-45.8032,-6.61937
-30.2468,-55.8395,-4.41965
-0.123808,-49.7659,-4.78179
-4.39698,-53.3461,-3.15597
-34.6528,-57.9962,-4.5147
-2.0842,-52.9847,-3.26293
-28.3619,-55.7814,-4.49711
-21.6658,-54.1659,-4.50661
-14.7826,-53.4006,-3.98963
-14.6456,-54.673,-2.92715
17.5231,-47.834,-5.07238
-19.9735,-55.8558,-2.85589
11.3292,-48.6619,-4.23636
-27.7697,-57.858,-3.41932
2.93859,-51.0521,-3.72919
-36.9211,-60.4111,-4.46993
-5.3048,-55.3499,-3.02667
-33.7592,-59.9645,-3.91742
-1.6005,-56.3928,-2.6003
-27.1366,-59.8931,-3.11605
-16.9834,-63.504,-0.35373
-18.4803,-65.8811,0.867388
-24.6985,-68.3443,1.40264
7.52191,-63.7918,-1.25937
-32.6031,-70.9617,1.54418
-39.0275,-72.458,0.636635
-41.6835,-71.3287,-0.916659
-12.085,-67.5677,0.393624
-10.2098,-66.3032,0.656938
-34.2787,-65.6492,-0.78958
-5.08209,-63.4964,0.245117
-27.321,-63.1172,-1.07912
1.71697,-60.8722,-0.898543
-21.7872,-62.4145,-1.22667
8.67379,-59.1747,-1.63385
-25.3571,-63.3143,-1.07771
6.42912,-58.504,-2.46088
-32.4334,-64.238,-1.69103
-0.216555,-59.2001,-2.25323
-39.9724,-65.6986,-2.36429
-10.0571,-61.2641,-1.51965
-46.3034,-65.5693,-3.40748
-40.1938,-63.3782,-3.10918
-28.352,-60.2906,-2.9011
1.8717,-59.3621,-1.68829
-19.1187,-58.9135,-2.61956
-11.6989,-57.9836,-1.95744
-6.98452,-57.8537,-1.45022
-6.98672,-59.6012,-1.28703
-11.9311,-60.9911,-0.746326
23.273,-56.1381,-4.82482
-19.4432,-63.0776,-0.619321
-28.8683,-66.0582,-0.739561
4.86073,-59.6559,-2.20685
-0.394052,-62.0495,-0.901199
-1.52863,-63.0082,-0.311386
-20.1787,-59.7415,-2.29301
-8.03163,-55.9471,-2.75568
2.5601,-52.9808,-3.24775
11.0902,-50.774,-3.99677
18.1257,-50.053,-4.88517
16.7928,-52.3102,-4.21535
5.8082,-55.668,-2.70585
1.60988,-55.872,-2.398
2.08792,-53.9312,-2.70498
8.88255,-48.9709,-4.41485
16.7386,-44.7833,-5.86008
50.1708,-21.176,-8.7051
14.8176,-28.1469,-6.39922
8.56263,-20.3608,-5.3369
12.852,-17.8351,-5.14957
19.5616,-12.9168,-5.09088
28.7539,-7.18057,-5.80696
21.8784,-14.1261,-5.83165
29.6464,4.3455,-1.70759
27.6304,-5.25438,-5.07258
21.5668,-9.05026,-4.6963
15.5156,-12.0728,-5.13962
12.1958,-13.2101,-5.35781
16.2907,-8.34779,-3.69973
23.2102,-3.4559,-3.24914
20.2921,-7.57253,-5.70521
21.1617,-3.23293,-5.18107
19.6844,9.94173,1.78531
-20.1862,17.2269,19.2429
-28.753,13.7085,19.8001
-10.7882,19.6805,23.4924
-40.0257,8.35163,23.8291
-37.6562,9.43658,24.6192
-30.1041,13.6423,17.7842
-39.7739,8.32861,15.3981
-34.1274,10.2504,17.8678
-22.7849,13.2657,20.1363
-32.3901,17.6355,12.7355
-9.70936,17.7517,17.8836
-49.329,8.78055,15.0451
-37.5599,10.5838,16.2694
-44.6119,7.17124,17.5249
-42.4802,7.25429,18.8475
-33.6826,11.289,21.1459
-41.722,9.98162,26.4854
-20.8637,15.4717,24.4106
-7.39813,20.4741,24.6989
-45.2583,6.80869,28.6921
-17.4783,19.247,23.6279
-27.1571,15.0567,23.8637
-33.7335,10.4085,26.0972
-43.8784,4.89534,34.1764
-26.3321,13.5628,30.3355
-29.4593,11.3435,34.323
-3.80919,23.3288,31.8092
-26.2016,11.8778,35.0532
-37.367,5.27153,35.8575
-44.0946,0.729885,37.3806
-41.493,1.64089,38.6989
-25.7964,6.13491,43.2279
12.6169,18.9365,44.523
-38.0577,2.92008,44.9246
-28.6219,6.19527,45.4412
42.804,-32.8284,25.9442
57.6985,-23.6446,21.3019
29.8572,-32.376,36.7402
38.0453,-27.3538,35.1979
51.5508,-10.1777,36.4363
36.9303,-18.5219,43.5312
22.452,-24.5143,48.0613
32.4278,-17.1994,47.7124
16.5021,-15.4621,58.378
16.9846,-10.2339,61.2584
25.3791,1.14452,62.9304
3.99305,-14.1102,62.9128
9.46057,-12.6007,61.9843
30.1631,-2.60443,58.3902
20.9453,-16.3364,55.5923
15.0441,-21.4684,54.583
17.1258,-21.4429,53.7717
25.353,-18.9471,51.9503
43.547,-11.7987,44.4224
22.0848,-28.6557,47.1473
6.24418,-42.1932,45.4965
4.14157,-44.3664,44.284
5.57305,-44.8975,43.2227
34.8987,-21.7763,45.5222
13.3337,-40.9955,41.5351
21.8485,-36.4286,40.5429
43.9265,-16.4268,40.8372
31.0777,-30.5237,39.0039
44.667,-18.7328,37.6257
28.7347,-33.9638,38.6874
12.3043,-46.9595,38.2742
6.93587,-51.0266,37.1711
7.55756,-51.9846,35.3444
34.9138,-35.4654,31.9351
9.05119,-57.8741,28.9294
6.40381,-60.3354,27.7187
44.6622,-36.117,21.5025
34.1272,-44.1724,24.1711
17.8354,-54.0623,25.6625
16.1319,-54.9461,25.6051
41.2188,-42.7238,18.5082
36.2998,-46.7122,19.1026
30.386,-50.4703,19.6718
25.3411,-53.8541,19.942
21.1672,-56.8368,19.9286
18.4377,-58.6868,19.575
52.3822,-44.5079,7.65609
39.5752,-52.0886,10.8053
58.191,-41.0284,2.71655
45.6364,-48.9623,7.77943
61.6621,-36.5144,-3.48624
27.0949,-58.0695,15.018
37.7024,-54.2431,10.9024
23.1116,-53.1147,-5.74905
16.1892,-56.7924,-2.04265
40.6253,-50.8003,-2.40186
57.8447,-43.4399,-0.388054
34.1832,-54.9691,-0.598127
23.1351,-60.9717,1.76157
26.3192,-59.2751,1.02638
47.515,-48.2635,-2.69166
30.9562,-56.7229,-0.140568
37.4557,-52.8892,-2.23704
56.3726,-41.2161,-5.60888
-21.1823,-2.42362,54.347
-31.5208,-12.4578,56.119
-16.497,2.14232,48.7835
-35.9161,-16.2582,56.3338
-19.7546,-0.315228,49.4176
-37.4113,-17.5112,56.0087
-34.324,-15.1568,55.4633
-30.3609,-11.989,54.439
-24.7992,-7.33202,53.3801
-18.3542,-2.0819,52.1998
-15.818,0.119655,52.1949
-6.33609,7.7728,50.8087
-34.6487,-13.3269,54.2934
-21.9295,-3.37331,51.9283
-26.3584,-6.66109,52.8504
-47.3761,-23.4434,58.1813
-28.9133,-8.96055,54.0318
-47.3202,-24.8405,58.8866
-41.0793,-21.5774,58.4768
-28.8419,-10.0016,55.2619
-35.6037,-17.6049,57.9914
-18.2896,-2.47793,55.091
-17.8063,-5.72609,58.6754
-11.0855,1.53372,56.1386
-8.73011,0.0567671,59.8275
0.653033,5.52191,60.945
6.0417,10.5795,58.9849
11.7148,11.4897,61.532
20.5417,14.0632,58.7643
14.2876,9.60403,59.2998
5.46735,3.10501,59.6056
-8.44705,-6.5237,60.2093
-30.9177,-21.3602,63.1185
-44.2169,-29.0436,66.684
-26.557,-18.3839,62.5484
-53.0541,-34.8512,70.2514
-34.9544,-24.2779,64.5973
-41.409,-29.599,67.0216
-50.557,-41.0104,75.2156
-45.5511,-37.5906,72.9014
-49.8927,-48.8344,73.5757
-39.1806,-34.1266,70.3956
-31.2223,-30.1099,68.5954
-31.9191,-37.5113,67.1246
-18.3917,-30.067,64.1304
-8.09116,-20.1178,65.2873
-8.46732,-26.0801,62.4274
1.97336,-22.5957,60.8183
11.6315,-20.0972,59.0166
20.0783,-15.8453,57.8038
19.7409,-14.0359,57.9241
12.2954,-17.3715,59.1619
-9.24689,-28.8901,62.6873
-23.4106,-37.4313,64.9092
8.92174,-27.4948,59.4915
-33.7011,-43.4854,67.523
-5.05468,-32.2666,62.328
-41.9457,-48.8082,70.0797
-16.9596,-35.5712,63.9287
-48.3267,-53.258,72.4204
-24.7887,-38.1601,64.9421
-52.3218,-57.9149,73.9146
-29.7507,-40.9067,65.8839
-31.0487,-42.4251,67.1209
-51.3055,-59.1469,73.4884
-30.9376,-42.9396,68.2475
-47.0853,-56.7461,71.6884
-29.4173,-41.3798,68.0853
-38.3148,-51.417,68.5636
-24.4992,-37.0808,66.2521
-29.9566,-45.755,65.8277
-17.8066,-32.9419,64.3869
-21.242,-39.5105,63.5168
-12.6145,-34.2622,61.4396
3.43602,-23.7138,60.8422
2.83904,-26.7759,57.8565
6.60588,-25.9589,56.8356
4.01466,-27.5526,57.1858
-1.20681,-30.6253,57.9404
-8.40602,-35.0692,58.9321
19.0257,-23.21,53.1586
-16.3724,-40.285,60.6478
7.61127,-29.5772,55.6488
-27.3492,-48.1565,62.997
-2.10621,-34.3975,57.641
-11.1246,-38.9028,59.0113
-39.6911,-57.8078,65.8141
-18.0785,-42.4675,59.9435
-22.449,-44.8445,60.45
-25.6467,-46.3442,61.3692
-44.2432,-63.1385,66.0246
-24.0607,-45.7254,61.4134
-35.5036,-59.3874,62.5177
-20.4663,-43.7361,60.2569
-28.1791,-55.5468,59.8086
-12.217,-39.8686,57.7452
-18.5039,-49.7146,56.3621
-4.22897,-37.3087,55.4685
4.92109,-34.662,53.5095
-4.94318,-42.4869,52.0135
13.4977,-31.4532,51.1583
1.53904,-39.6746,49.9544
4.10328,-38.1042,49.4216
25.5142,-25.0877,46.5732
3.9345,-36.7182,50.7986
-7.32638,-40.6728,55.3727
-15.4745,-45.322,58.4025
-13.9475,-42.7988,58.7225
-22.465,-46.6409,61.1686
-28.7056,-50.1848,62.5357
-32.5376,-52.409,63.7302
-46.1768,-67.8689,68.2934
-29.327,-49.7228,64.2323
-11.9431,-40.343,59.5364
-19.4789,-47.9814,59.2719
-2.69548,-36.3972,57.0931
-13.0865,-43.7584,57.0096
5.66544,-32.8997,54.7737
-8.04577,-41.0419,55.2289
12.5242,-30.4177,52.8351
-4.55058,-39.1788,53.9469
18.2011,-28.107,50.1669
-3.98302,-38.6647,53.9963
-5.62815,-39.3565,54.6198
19.0819,-28.4408,48.8219
-9.97958,-41.0176,56.2914
15.709,-30.202,49.652
-19.1026,-45.9071,59.327
6.75762,-34.6374,52.0491
-27.5849,-51.0357,62.8202
-36.631,-56.5331,66.3607
-23.9477,-47.9358,62.4179
-40.4997,-56.2366,67.5271
-13.4189,-43.8769,57.4663
-22.1813,-52.2718,57.4836
-6.11827,-40.6468,54.4379
-16.5864,-49.3472,54.6969
-12.9139,-47.6407,52.7823
-11.6379,-46.6636,52.5014
10.4791,-36.3888,48.9828
-11.1502,-46.0739,52.9397
-13.5995,-46.1827,54.54
